Kinase,Score,Rank,Method,Perc,Qrt,hgnc_symbol,group,KinaseFamily,subfamily
CAMK2B,121.5,114,KEA3,0.6057142857142858,3,CAMK2B,CAMK,CAMK2,NA
CAMK2D,88.33333333333333,72,KEA3,0.7685714285714286,4,CAMK2D,CAMK,CAMK2,NA
CAMK2G,8,3,KEA3,0.9942857142857143,4,CAMK2G,CAMK,CAMK2,NA
CAMK4,106,95,KEA3,0.6771428571428572,3,CAMK4,CAMK,CAMK1,NA
CAMKK1,138.66666666666666,141,KEA3,0.5228571428571429,3,CAMKK1,OTHER,CAMKK,META
CAMKK2,104.5,93,KEA3,0.6828571428571428,3,CAMKK2,OTHER,CAMKK,META
CDC42BPA,281,252,KEA3,0.13428571428571429,1,CDC42BPA,AGC,DMPK,GEK
CDC7,168,170,KEA3,0.4057142857142857,2,CDC7,OTHER,CDC7,NA
CDK1,31.5,13,KEA3,0.96,4,CDK1,CMGC,CDK,CDC2
CDK11A,333,293,KEA3,0.017142857142857144,1,CDK11A,NA,NA,NA
CDK12,317,282,KEA3,0.04857142857142857,1,CDK12,CMGC,CDK,CRK7
CDK15,261,239,KEA3,0.17142857142857143,1,CDK15,CMGC,CDK,PFTAIRE
CDK16,230,223,KEA3,0.22,1,CDK16,CMGC,CDK,PCTAIRE
CDK18,250,234,KEA3,0.18857142857142858,1,CDK18,CMGC,CDK,PCTAIRE
CDK19,199,198,KEA3,0.3028571428571429,2,CDK19,CMGC,CDK,CDK8
CDK2,19.333333333333332,8,KEA3,0.98,4,CDK2,CMGC,CDK,CDC2
CDK20,288,257,KEA3,0.12,1,CDK20,CMGC,CDK,CCRK
CDK3,69.66666666666667,53,KEA3,0.8285714285714286,4,CDK3,CMGC,CDK,CDC2
CDK4,32.666666666666664,16,KEA3,0.9514285714285714,4,CDK4,CMGC,CDK,CDK4
CDK5,33.666666666666664,18,KEA3,0.9457142857142857,4,CDK5,CMGC,CDK,CDK5
CDK6,53.666666666666664,37,KEA3,0.8857142857142857,4,CDK6,CMGC,CDK,CDK4
CDK7,58.333333333333336,42,KEA3,0.8714285714285714,4,CDK7,CMGC,CDK,CDK7
CDK8,93,80,KEA3,0.7342857142857143,3,CDK8,CMGC,CDK,CDK8
CDK9,71,55,KEA3,0.82,4,CDK9,CMGC,CDK,CDK9
CDKL3,303,269,KEA3,0.08571428571428572,1,CDKL3,CMGC,CDKL,NA
CDKL5,95,82,KEA3,0.7228571428571429,3,CDKL5,CMGC,CDKL,NA
CHEK1,36,19,KEA3,0.9428571428571428,4,CHEK1,CAMK,CAMKL,CHK1
CHEK2,77,61,KEA3,0.8028571428571428,4,CHEK2,CAMK,RAD53,NA
CHUK,67.33333333333333,49,KEA3,0.8428571428571429,4,CHUK,OTHER,IKK,NA
CLK1,126.5,123,KEA3,0.58,3,CLK1,CMGC,CLK,NA
CLK2,121,113,KEA3,0.6085714285714285,3,CLK2,CMGC,CLK,NA
CLK3,209.5,203,KEA3,0.2857142857142857,2,CLK3,CMGC,CLK,NA
CLK4,322,286,KEA3,0.037142857142857144,1,CLK4,CMGC,CLK,NA
CSF1R,144,149,KEA3,0.49714285714285716,2,CSF1R,TK,PDGFR,NA
CSK,143.33333333333334,147,KEA3,0.5057142857142857,3,CSK,TK,CSK,NA
CSNK1A1,121.66666666666667,115,KEA3,0.6028571428571429,3,CSNK1A1,CK1,CK1,CK1-A
CSNK1A1L,338,298,KEA3,0.002857142857142857,1,CSNK1A1L,CK1,CK1,CK1-A
CSNK1D,115,105,KEA3,0.6371428571428571,3,CSNK1D,CK1,CK1,CK1-D
CSNK1E,125.66666666666667,121,KEA3,0.5857142857142857,3,CSNK1E,CK1,CK1,CK1-D
CSNK1G1,225,219,KEA3,0.23142857142857143,1,CSNK1G1,CK1,CK1,CK1-G
CSNK1G2,187,189,KEA3,0.3342857142857143,2,CSNK1G2,CK1,CK1,CK1-G
CSNK1G3,258,237,KEA3,0.17714285714285713,1,CSNK1G3,CK1,CK1,CK1-G
CSNK2A1,53.666666666666664,37,KEA3,0.8857142857142857,4,CSNK2A1,CMGC,CK2,NA
CSNK2A2,112.66666666666667,103,KEA3,0.6457142857142857,3,CSNK2A2,CMGC,CK2,NA
DAPK1,135.33333333333334,138,KEA3,0.5314285714285715,3,DAPK1,CAMK,DAPK,DAPK
DAPK3,139,142,KEA3,0.52,3,DAPK3,CAMK,DAPK,DAPK
DCLK1,211,205,KEA3,0.27714285714285714,2,DCLK1,CAMK,DCAMKL,NA
DDR1,78.5,63,KEA3,0.7971428571428572,4,DDR1,TK,DDR,NA
DDR2,133,133,KEA3,0.5457142857142857,3,DDR2,TK,DDR,NA
DMPK,218,212,KEA3,0.2542857142857143,2,DMPK,AGC,DMPK,GEK
DYRK1A,91.66666666666667,78,KEA3,0.74,3,DYRK1A,CMGC,DYRK,DYRK1
DYRK1B,108.66666666666667,98,KEA3,0.6657142857142857,3,DYRK1B,CMGC,DYRK,DYRK1
DYRK2,91.66666666666667,78,KEA3,0.74,3,DYRK2,CMGC,DYRK,DYRK2
DYRK3,188,191,KEA3,0.32857142857142857,2,DYRK3,CMGC,DYRK,DYRK2
DYRK4,76.5,60,KEA3,0.8057142857142857,4,DYRK4,CMGC,DYRK,DYRK2
EEF2K,144,149,KEA3,0.49714285714285716,2,EEF2K,ATYPICAL,ALPHA,EEF2K
EGFR,92.66666666666667,79,KEA3,0.7371428571428571,3,EGFR,TK,EGFR,NA
EIF2AK1,316,281,KEA3,0.05142857142857143,1,EIF2AK1,OTHER,PEK,HRI
EIF2AK2,172.66666666666666,173,KEA3,0.3942857142857143,2,EIF2AK2,OTHER,PEK,PKR
EIF2AK3,336,296,KEA3,0.008571428571428572,1,EIF2AK3,OTHER,PEK,PEK
EPHA2,321,285,KEA3,0.04,1,EPHA2,TK,EPH,NA
EPHA3,148.5,154,KEA3,0.4714285714285714,2,EPHA3,TK,EPH,NA
EPHA4,327,289,KEA3,0.02857142857142857,1,EPHA4,TK,EPH,NA
EPHA8,335,295,KEA3,0.011428571428571429,1,EPHA8,TK,EPH,NA
EPHB1,323,287,KEA3,0.03428571428571429,1,EPHB1,TK,EPH,NA
EPHB2,290,259,KEA3,0.11428571428571428,1,EPHB2,TK,EPH,NA
EPHB3,195,196,KEA3,0.30857142857142855,2,EPHB3,TK,EPH,NA
ERBB2,62,45,KEA3,0.86,4,ERBB2,TK,EGFR,NA
ERBB4,155,163,KEA3,0.43714285714285717,2,ERBB4,TK,EGFR,NA
FASTK,232,224,KEA3,0.21714285714285714,1,FASTK,ATYPICAL,FAST,NA
FER,46.5,30,KEA3,0.9085714285714286,4,FER,TK,FER,NA
FES,266,242,KEA3,0.16285714285714287,1,FES,TK,FER,NA
FGFR1,124.66666666666667,119,KEA3,0.5914285714285714,3,FGFR1,TK,FGFR,NA
FGFR2,148,153,KEA3,0.47714285714285715,2,FGFR2,TK,FGFR,NA
FGFR3,176,176,KEA3,0.38571428571428573,2,FGFR3,TK,FGFR,NA
FGFR4,139.5,143,KEA3,0.5171428571428571,3,FGFR4,TK,FGFR,NA
FGR,68,51,KEA3,0.8342857142857143,4,FGR,TK,SRC,SRCA
FLT1,306,272,KEA3,0.07714285714285714,1,FLT1,TK,VEGFR,NA
FLT3,115,105,KEA3,0.6371428571428571,3,FLT3,TK,PDGFR,NA
FLT4,264,241,KEA3,0.1657142857142857,1,FLT4,TK,VEGFR,NA
FRK,185,185,KEA3,0.3485714285714286,2,FRK,TK,SRC,FRK
FYN,59.333333333333336,44,KEA3,0.8628571428571429,4,FYN,TK,SRC,SRCA
GRK1,151,157,KEA3,0.46,2,GRK1,AGC,GRK,GRK
GRK2,36.666666666666664,20,KEA3,0.94,4,GRK2,AGC,GRK,BARK
GRK3,104.5,93,KEA3,0.6828571428571428,3,GRK3,AGC,GRK,BARK
GRK5,59,43,KEA3,0.8685714285714285,4,GRK5,AGC,GRK,GRK
GRK6,148,153,KEA3,0.47714285714285715,2,GRK6,AGC,GRK,GRK
GSK3A,67.33333333333333,49,KEA3,0.8428571428571429,4,GSK3A,CMGC,GSK,NA
GSK3B,43.666666666666664,29,KEA3,0.9114285714285715,4,GSK3B,CMGC,GSK,NA
HASPIN,222,216,KEA3,0.24,1,HASPIN,OTHER,HASPIN,NA
HCK,119.33333333333333,111,KEA3,0.6142857142857143,3,HCK,TK,SRC,SRCB
HIPK1,102.5,91,KEA3,0.6914285714285714,3,HIPK1,CMGC,DYRK,HIPK
HIPK2,130.33333333333334,129,KEA3,0.5571428571428572,3,HIPK2,CMGC,DYRK,HIPK
HIPK3,291,260,KEA3,0.11142857142857143,1,HIPK3,CMGC,DYRK,HIPK
HIPK4,68,51,KEA3,0.8342857142857143,4,HIPK4,CMGC,DYRK,HIPK
ICK,279,250,KEA3,0.14,1,CILK1,CMGC,RCK,NA
IGF1R,125,120,KEA3,0.5885714285714285,3,IGF1R,TK,INSR,NA
IKBKB,85,69,KEA3,0.78,4,IKBKB,OTHER,IKK,NA
IKBKE,33.333333333333336,17,KEA3,0.9485714285714286,4,IKBKE,OTHER,IKK,NA
ILK,143,146,KEA3,0.5085714285714286,3,ILK,TKL,MLK,ILK
INSR,102,90,KEA3,0.6942857142857143,3,INSR,TK,INSR,NA
IRAK1,178,178,KEA3,0.37714285714285717,2,IRAK1,TKL,IRAK,NA
IRAK3,248,231,KEA3,0.19714285714285715,1,IRAK3,TKL,IRAK,NA
IRAK4,289,258,KEA3,0.11714285714285715,1,IRAK4,TKL,IRAK,NA
ITK,135,137,KEA3,0.5342857142857143,3,ITK,TK,TEC,NA
JAK1,178.5,179,KEA3,0.3742857142857143,2,JAK1,TK,JAKA,NA
JAK2,64.66666666666667,47,KEA3,0.8514285714285714,4,JAK2,TK,JAKA,NA
JAK3,155,163,KEA3,0.43714285714285717,2,JAK3,TK,JAKA,NA
KDR,301,267,KEA3,0.09142857142857143,1,KDR,TK,VEGFR,NA
KIT,185,185,KEA3,0.3485714285714286,2,KIT,TK,PDGFR,NA
KSR1,131,130,KEA3,0.5542857142857143,3,KSR1,TKL,RAF,KSR
KSR2,98,86,KEA3,0.7085714285714285,3,KSR2,TKL,RAF,KSR
LATS1,194.33333333333334,195,KEA3,0.3142857142857143,2,LATS1,AGC,NDR,NA
LATS2,100.5,88,KEA3,0.7028571428571428,3,LATS2,AGC,NDR,NA
LCK,59.333333333333336,44,KEA3,0.8628571428571429,4,LCK,TK,SRC,SRCB
LIMK1,280,251,KEA3,0.13714285714285715,1,LIMK1,TKL,LISK,LIMK
LIMK2,211,205,KEA3,0.27714285714285714,2,LIMK2,TKL,LISK,LIMK
LRRK2,166.5,168,KEA3,0.4142857142857143,2,LRRK2,TKL,LRRK,NA
LYN,95,82,KEA3,0.7228571428571429,3,LYN,TK,SRC,SRCB
MAK,260,238,KEA3,0.1742857142857143,1,MAK,CMGC,RCK,NA
MAP2K1,129.66666666666666,127,KEA3,0.5628571428571428,3,MAP2K1,STE,STE7,MEK1
MAP2K2,187,189,KEA3,0.3342857142857143,2,MAP2K2,STE,STE7,MEK1
MAP2K3,224,218,KEA3,0.2342857142857143,1,MAP2K3,STE,STE7,MEK3
MAP2K4,131.33333333333334,131,KEA3,0.5514285714285714,3,MAP2K4,STE,STE7,MEK4
MAP2K6,194,194,KEA3,0.3171428571428571,2,MAP2K6,STE,STE7,MEK3
MAP2K7,149.5,156,KEA3,0.4657142857142857,2,MAP2K7,STE,STE7,MEK7
MAP3K1,219,213,KEA3,0.25142857142857145,2,MAP3K1,STE,STE11,MEKK1
MAP3K10,267,243,KEA3,0.16,1,MAP3K10,TKL,MLK,MLK
MAP3K11,195.33333333333334,197,KEA3,0.3057142857142857,2,MAP3K11,TKL,MLK,MLK
MAP3K13,247,230,KEA3,0.2,1,MAP3K13,TKL,MLK,LZK
MAP3K14,141.66666666666666,145,KEA3,0.5114285714285715,3,MAP3K14,STE,STE-UNIQUE,NA
MAP3K20,107,97,KEA3,0.6714285714285714,3,MAP3K20,TKL,MLK,ZAK
MAP3K3,287,256,KEA3,0.12285714285714286,1,MAP3K3,STE,STE11,MEKK2
MAP3K4,178,178,KEA3,0.37714285714285717,2,MAP3K4,STE,STE11,MEKK4
MAP3K5,168,170,KEA3,0.4057142857142857,2,MAP3K5,STE,STE11,ASK
MAP3K6,215,209,KEA3,0.26285714285714284,2,MAP3K6,STE,STE11,ASK
MAP3K7,120,112,KEA3,0.6114285714285714,3,MAP3K7,TKL,MLK,TAK1
MAP3K8,76,59,KEA3,0.8085714285714286,4,MAP3K8,STE,STE-UNIQUE,NA
MAP4K1,262,240,KEA3,0.16857142857142857,1,MAP4K1,STE,STE20,KHS
MAP4K2,167.5,169,KEA3,0.4114285714285714,2,MAP4K2,STE,STE20,KHS
MAP4K3,295,263,KEA3,0.10285714285714286,1,MAP4K3,STE,STE20,KHS
MAP4K4,310,275,KEA3,0.06857142857142857,1,MAP4K4,STE,STE20,MSN
MAP4K5,122.5,117,KEA3,0.5971428571428572,3,MAP4K5,STE,STE20,KHS
MAPK1,29,12,KEA3,0.9628571428571429,4,MAPK1,CMGC,MAPK,ERK1
MAPK10,146.33333333333334,152,KEA3,0.4857142857142857,2,MAPK10,CMGC,MAPK,JNK
MAPK11,87,70,KEA3,0.7742857142857142,4,MAPK11,CMGC,MAPK,P38
MAPK12,117.33333333333333,109,KEA3,0.62,3,MAPK12,CMGC,MAPK,P38
MAPK13,181.33333333333334,182,KEA3,0.3628571428571429,2,MAPK13,CMGC,MAPK,P38
MAPK14,27.333333333333332,11,KEA3,0.9685714285714285,4,MAPK14,CMGC,MAPK,P38
MAPK15,180.5,181,KEA3,0.3657142857142857,2,MAPK15,CMGC,MAPK,ERK7
MAPK3,42,27,KEA3,0.92,4,MAPK3,CMGC,MAPK,ERK1
MAPK6,210,204,KEA3,0.28285714285714286,2,MAPK6,CMGC,MAPK,ERK3
MAPK7,91.66666666666667,78,KEA3,0.74,3,MAPK7,CMGC,MAPK,ERK5
MAPK8,81.66666666666667,65,KEA3,0.7914285714285715,4,MAPK8,CMGC,MAPK,JNK
MAPK9,41.333333333333336,25,KEA3,0.9257142857142857,4,MAPK9,CMGC,MAPK,JNK
MAPKAPK2,90.33333333333333,75,KEA3,0.7571428571428571,4,MAPKAPK2,CAMK,MAPKAPK,MAPKAPK
MAPKAPK3,298,264,KEA3,0.1,1,MAPKAPK3,CAMK,MAPKAPK,MAPKAPK
MAPKAPK5,96.33333333333333,84,KEA3,0.7171428571428572,3,MAPKAPK5,CAMK,MAPKAPK,MAPKAPK
MARK2,117.33333333333333,109,KEA3,0.62,3,MARK2,CAMK,CAMKL,MARK
MARK3,97.66666666666667,85,KEA3,0.7142857142857143,3,MARK3,CAMK,CAMKL,MARK
MARK4,334,294,KEA3,0.014285714285714285,1,MARK4,CAMK,CAMKL,MARK
MAST1,245.5,229,KEA3,0.20285714285714285,1,MAST1,AGC,MAST,MAST
MAST2,315,280,KEA3,0.054285714285714284,1,MAST2,AGC,MAST,MAST
MATK,163,167,KEA3,0.4228571428571429,2,MATK,TK,CSK,NA
MELK,304,270,KEA3,0.08285714285714285,1,MELK,CAMK,CAMKL,MELK
MERTK,151,157,KEA3,0.46,2,MERTK,TK,AXL,NA
MET,133.66666666666666,134,KEA3,0.5428571428571428,3,MET,TK,MET,NA
MKNK1,185.66666666666666,187,KEA3,0.34285714285714286,2,MKNK1,CAMK,MAPKAPK,MNK
MKNK2,222,216,KEA3,0.24,1,MKNK2,CAMK,MAPKAPK,MNK
MOK,240,226,KEA3,0.21142857142857144,1,MOK,CMGC,RCK,NA
MOS,302,268,KEA3,0.08857142857142856,1,MOS,OTHER,MOS,NA
MST1R,275,249,KEA3,0.14285714285714285,1,MST1R,TK,MET,NA
MTOR,116.33333333333333,107,KEA3,0.6314285714285715,3,MTOR,ATYPICAL,PIKK,FRAP
MYLK2,228,221,KEA3,0.2257142857142857,1,MYLK2,CAMK,MLCK,NA
MYO3A,270,246,KEA3,0.15142857142857144,1,MYO3A,STE,STE20,NINAC
NEK10,284,254,KEA3,0.12857142857142856,1,NEK10,OTHER,NEK,NEK10
NEK11,314,279,KEA3,0.05714285714285714,1,NEK11,OTHER,NEK,NEK11
NEK2,90,74,KEA3,0.7628571428571429,4,NEK2,OTHER,NEK,NEK2
NEK3,169.5,171,KEA3,0.4,2,NEK3,OTHER,NEK,NEK1
NEK4,181.5,183,KEA3,0.36,2,NEK4,OTHER,NEK,NEK4
NEK6,90.66666666666667,76,KEA3,0.7542857142857143,4,NEK6,OTHER,NEK,NEK6
NEK8,220.5,214,KEA3,0.24857142857142858,1,NEK8,OTHER,NEK,NEK8
NEK9,101,89,KEA3,0.6971428571428572,3,NEK9,OTHER,NEK,NEK8
NIM1K,268,244,KEA3,0.15714285714285714,1,NIM1K,CAMK,CAMKL,NIM1
NLK,156.66666666666666,165,KEA3,0.42857142857142855,2,NLK,CMGC,MAPK,NMO
NPR2,129,126,KEA3,0.5657142857142857,3,NPR2,RGC,RGC,NA
NRBP2,227,220,KEA3,0.22857142857142856,1,NRBP2,OTHER,NRBP,NA
NTRK1,140,144,KEA3,0.5142857142857142,3,NTRK1,TK,TRK,NA
NTRK2,312,277,KEA3,0.06285714285714286,1,NTRK2,TK,TRK,NA
NTRK3,256,236,KEA3,0.18285714285714286,1,NTRK3,TK,TRK,NA
NUAK1,173,174,KEA3,0.3914285714285714,2,NUAK1,CAMK,CAMKL,NUAK
NUAK2,293,261,KEA3,0.10857142857142857,1,NUAK2,CAMK,CAMKL,NUAK
OXSR1,274.5,248,KEA3,0.1457142857142857,1,OXSR1,STE,STE20,FRAY
PAK1,22.333333333333332,10,KEA3,0.9714285714285714,4,PAK1,STE,STE20,PAKA
PAK2,149.33333333333334,155,KEA3,0.4685714285714286,2,PAK2,STE,STE20,PAKA
PAK3,134,135,KEA3,0.54,3,PAK3,STE,STE20,PAKA
PAK4,54.666666666666664,40,KEA3,0.8771428571428571,4,PAK4,STE,STE20,PAKB
PAK5,329,291,KEA3,0.022857142857142857,1,PAK5,STE,STE20,PAKB
PAK6,148.5,154,KEA3,0.4714285714285714,2,PAK6,STE,STE20,PAKB
PASK,186,188,KEA3,0.34,2,PASK,CAMK,CAMKL,PASK
PBK,185,185,KEA3,0.3485714285714286,2,PBK,OTHER,TOPK,NA
PDGFRA,126,122,KEA3,0.5828571428571429,3,PDGFRA,TK,PDGFR,NA
PDGFRB,137.66666666666666,140,KEA3,0.5257142857142857,3,PDGFRB,TK,PDGFR,NA
PDIK1L,300,266,KEA3,0.09428571428571429,1,PDIK1L,OTHER,NKF4,NA
PDK1,153.5,160,KEA3,0.4514285714285714,2,PDK1,ATYPICAL,PDHK,PDHK
PDPK1,98,86,KEA3,0.7085714285714285,3,PDPK1,AGC,PDK1,NA
PIK3CA,179,180,KEA3,0.37142857142857144,2,PIK3CA,NA,NA,NA
PIK3CB,337,297,KEA3,0.005714285714285714,1,PIK3CB,NA,NA,NA
PIK3CG,311,276,KEA3,0.06571428571428571,1,PIK3CG,NA,NA,NA
PIK3R4,207,202,KEA3,0.2885714285714286,2,PIK3R4,OTHER,VPS15,NA
PIM1,40.333333333333336,24,KEA3,0.9285714285714286,4,PIM1,CAMK,PIM,NA
PIM2,127,124,KEA3,0.5742857142857143,3,PIM2,CAMK,PIM,NA
PINK1,148,153,KEA3,0.47714285714285715,2,PINK1,OTHER,NKF2,NA
PKMYT1,282,253,KEA3,0.13142857142857142,1,PKMYT1,OTHER,WEE,NA
PKN1,105.33333333333333,94,KEA3,0.68,3,PKN1,AGC,PKN,NA
PLK1,39.666666666666664,23,KEA3,0.9314285714285714,4,PLK1,OTHER,PLK,PLK1
PLK2,154.5,161,KEA3,0.44857142857142857,2,PLK2,OTHER,PLK,PLK2
PLK3,52.666666666666664,35,KEA3,0.8942857142857142,4,PLK3,OTHER,PLK,PLK2
PLK4,130,128,KEA3,0.56,3,PLK4,OTHER,PLK,SAK
PNCK,177,177,KEA3,0.38285714285714284,2,PNCK,CAMK,CAMK1,NA
PRKAA1,8.333333333333334,4,KEA3,0.9914285714285714,4,PRKAA1,CAMK,CAMKL,AMPK
PRKAA2,57,41,KEA3,0.8742857142857143,4,PRKAA2,CAMK,CAMKL,AMPK
PRKACA,3.6666666666666665,1,KEA3,1,4,PRKACA,AGC,PKA,NA
PRKACB,248.5,232,KEA3,0.19428571428571428,1,PRKACB,AGC,PKA,NA
PRKCA,4.333333333333333,2,KEA3,0.9971428571428571,4,PRKCA,AGC,PKC,ALPHA
PRKCB,49,33,KEA3,0.9,4,PRKCB,AGC,PKC,ALPHA
PRKCD,63.666666666666664,46,KEA3,0.8542857142857143,4,PRKCD,AGC,PKC,DELTA
PRKCE,87,70,KEA3,0.7742857142857142,4,PRKCE,AGC,PKC,ETA
PRKCG,96,83,KEA3,0.72,3,PRKCG,AGC,PKC,ALPHA
PRKCH,127,124,KEA3,0.5742857142857143,3,PRKCH,AGC,PKC,ETA
PRKCI,83,67,KEA3,0.7857142857142857,4,PRKCI,AGC,PKC,IOTA
PRKCQ,54.333333333333336,39,KEA3,0.88,4,PRKCQ,AGC,PKC,DELTA
PRKCZ,42.666666666666664,28,KEA3,0.9142857142857143,4,PRKCZ,AGC,PKC,IOTA
PRKD1,38.333333333333336,22,KEA3,0.9342857142857143,4,PRKD1,CAMK,PKD,NA
PRKD2,154.66666666666666,162,KEA3,0.44571428571428573,2,PRKD2,CAMK,PKD,NA
PRKD3,213,207,KEA3,0.26857142857142857,2,PRKD3,CAMK,PKD,NA
PRKDC,70.66666666666667,54,KEA3,0.8257142857142857,4,PRKDC,ATYPICAL,PIKK,DNAPK
PRKG1,22.333333333333332,10,KEA3,0.9714285714285714,4,PRKG1,AGC,PKG,NA
PRKG2,175,175,KEA3,0.38857142857142857,2,PRKG2,AGC,PKG,NA
PRKX,119,110,KEA3,0.6171428571428571,3,PRKX,AGC,PKA,NA
PRKY,145,151,KEA3,0.48857142857142855,2,PRKY,AGC,PKA,NA
PRPF4B,156,164,KEA3,0.43142857142857144,2,PRPF4B,CMGC,DYRK,PRP4
PTK2,143.66666666666666,148,KEA3,0.5028571428571429,3,PTK2,TK,FAK,NA
PTK2B,31.666666666666668,14,KEA3,0.9571428571428572,4,PTK2B,TK,FAK,NA
PTK6,128,125,KEA3,0.5714285714285714,3,PTK6,TK,SRC,SRM
PXK,116.5,108,KEA3,0.6257142857142857,3,PXK,OTHER,SLOB,NA
RAF1,91.33333333333333,77,KEA3,0.7514285714285714,4,RAF1,TKL,RAF,RAF
RET,111.66666666666667,101,KEA3,0.6542857142857142,3,RET,TK,RET,NA
RIOK1,285,255,KEA3,0.12571428571428572,1,RIOK1,ATYPICAL,RIO,RIO1
RIPK1,273,247,KEA3,0.14857142857142858,1,RIPK1,TKL,RIPK,NA
RIPK2,214.5,208,KEA3,0.26571428571428574,2,RIPK2,TKL,RIPK,NA
RIPK3,82.5,66,KEA3,0.7885714285714286,4,RIPK3,TKL,RIPK,NA
ROCK1,41.666666666666664,26,KEA3,0.9228571428571428,4,ROCK1,AGC,DMPK,ROCK
ROCK2,161.33333333333334,166,KEA3,0.4257142857142857,2,ROCK2,AGC,DMPK,ROCK
RPS6KA1,10,5,KEA3,0.9885714285714285,4,RPS6KA1,AGC,RSK,RSK
RPS6KA2,95,82,KEA3,0.7228571428571429,3,RPS6KA2,AGC,RSK,RSK
RPS6KA3,14.666666666666666,7,KEA3,0.9828571428571429,4,RPS6KA3,AGC,RSK,RSK
RPS6KA4,71,55,KEA3,0.82,4,RPS6KA4,AGC,RSK,MSK
RPS6KA5,71.33333333333333,56,KEA3,0.8171428571428572,4,RPS6KA5,AGC,RSK,MSK
RPS6KB1,29,12,KEA3,0.9628571428571429,4,RPS6KB1,AGC,RSK,P70
RPS6KB2,155,163,KEA3,0.43714285714285717,2,RPS6KB2,AGC,RSK,P70
RPS6KL1,313,278,KEA3,0.06,1,RPS6KL1,AGC,RSKL,NA
SCYL1,328,290,KEA3,0.025714285714285714,1,SCYL1,OTHER,SCY1,NA
SCYL2,104,92,KEA3,0.6885714285714286,3,SCYL2,OTHER,SCY1,NA
SCYL3,255,235,KEA3,0.18571428571428572,1,SCYL3,OTHER,SCY1,NA
SGK1,67.66666666666667,50,KEA3,0.84,4,SGK1,AGC,SGK,NA
SGK2,192,192,KEA3,0.32571428571428573,2,SGK2,AGC,SGK,NA
SGK3,116,106,KEA3,0.6342857142857142,3,SGK3,AGC,SGK,NA
SIK1,228.5,222,KEA3,0.22285714285714286,1,SIK1,CAMK,CAMKL,QIK
SIK2,307,273,KEA3,0.07428571428571429,1,SIK2,CAMK,CAMKL,QIK
SMG1,331,292,KEA3,0.02,1,SMG1,ATYPICAL,PIKK,SMG1
SNRK,223,217,KEA3,0.23714285714285716,1,SNRK,CAMK,CAMKL,SNRK
SRC,20,9,KEA3,0.9771428571428571,4,SRC,TK,SRC,SRCA
