Kinase,Score,Rank,Method,Perc,Qrt,hgnc_symbol,group,KinaseFamily,subfamily
CAMK2D,86.66666666666667,71,KEA3,0.7571428571428571,4,CAMK2D,CAMK,CAMK2,NA
CAMK2G,3,1,KEA3,1,4,CAMK2G,CAMK,CAMK2,NA
CAMK4,146.33333333333334,151,KEA3,0.4742857142857143,2,CAMK4,CAMK,CAMK1,NA
CAMKK1,121.66666666666667,131,KEA3,0.5371428571428571,3,CAMKK1,OTHER,CAMKK,META
CAMKK2,112,115,KEA3,0.5971428571428572,3,CAMKK2,OTHER,CAMKK,META
CDC42BPA,285,252,KEA3,0.12285714285714286,1,CDC42BPA,AGC,DMPK,GEK
CDC7,195.5,199,KEA3,0.3,2,CDC7,OTHER,CDC7,NA
CDK1,126,135,KEA3,0.5257142857142857,3,CDK1,CMGC,CDK,CDC2
CDK11A,331,287,KEA3,0.022857142857142857,1,CDK11A,NA,NA,NA
CDK12,316,276,KEA3,0.054285714285714284,1,CDK12,CMGC,CDK,CRK7
CDK15,268,241,KEA3,0.15428571428571428,1,CDK15,CMGC,CDK,PFTAIRE
CDK16,240,229,KEA3,0.18857142857142858,1,CDK16,CMGC,CDK,PCTAIRE
CDK18,260,237,KEA3,0.1657142857142857,1,CDK18,CMGC,CDK,PCTAIRE
CDK19,81,63,KEA3,0.7885714285714286,4,CDK19,CMGC,CDK,CDK8
CDK2,76,56,KEA3,0.8171428571428572,4,CDK2,CMGC,CDK,CDC2
CDK20,59,32,KEA3,0.9057142857142857,4,CDK20,CMGC,CDK,CCRK
CDK3,49,24,KEA3,0.9342857142857143,4,CDK3,CMGC,CDK,CDC2
CDK4,84.33333333333333,66,KEA3,0.7742857142857142,4,CDK4,CMGC,CDK,CDK4
CDK5,96.66666666666667,84,KEA3,0.7085714285714285,3,CDK5,CMGC,CDK,CDK5
CDK6,57.333333333333336,31,KEA3,0.9114285714285715,4,CDK6,CMGC,CDK,CDK4
CDK7,103.33333333333333,96,KEA3,0.6714285714285714,3,CDK7,CMGC,CDK,CDK7
CDK8,195.5,199,KEA3,0.3,2,CDK8,CMGC,CDK,CDK8
CDK9,64.33333333333333,38,KEA3,0.8857142857142857,4,CDK9,CMGC,CDK,CDK9
CDKL3,303,265,KEA3,0.08571428571428572,1,CDKL3,CMGC,CDKL,NA
CDKL5,72.5,48,KEA3,0.84,4,CDKL5,CMGC,CDKL,NA
CHEK1,41.333333333333336,20,KEA3,0.9457142857142857,4,CHEK1,CAMK,CAMKL,CHK1
CHEK2,87.33333333333333,73,KEA3,0.7457142857142857,3,CHEK2,CAMK,RAD53,NA
CHUK,129.66666666666666,140,KEA3,0.5085714285714286,3,CHUK,OTHER,IKK,NA
CLK1,116.5,124,KEA3,0.56,3,CLK1,CMGC,CLK,NA
CLK2,103.5,97,KEA3,0.6685714285714286,3,CLK2,CMGC,CLK,NA
CLK3,176,183,KEA3,0.35714285714285715,2,CLK3,CMGC,CLK,NA
CLK4,321,280,KEA3,0.04285714285714286,1,CLK4,CMGC,CLK,NA
CSF1R,333,289,KEA3,0.017142857142857144,1,CSF1R,TK,PDGFR,NA
CSK,105.33333333333333,102,KEA3,0.6457142857142857,3,CSK,TK,CSK,NA
CSNK1A1,124.33333333333333,133,KEA3,0.5314285714285715,3,CSNK1A1,CK1,CK1,CK1-A
CSNK1A1L,337,293,KEA3,0.005714285714285714,1,CSNK1A1L,CK1,CK1,CK1-A
CSNK1D,70.33333333333333,44,KEA3,0.8542857142857143,4,CSNK1D,CK1,CK1,CK1-D
CSNK1E,84.66666666666667,67,KEA3,0.7714285714285715,4,CSNK1E,CK1,CK1,CK1-D
CSNK1G1,226,223,KEA3,0.21142857142857144,1,CSNK1G1,CK1,CK1,CK1-G
CSNK1G2,177,184,KEA3,0.35428571428571426,2,CSNK1G2,CK1,CK1,CK1-G
CSNK1G3,266,239,KEA3,0.16,1,CSNK1G3,CK1,CK1,CK1-G
CSNK2A1,72.66666666666667,49,KEA3,0.8371428571428572,4,CSNK2A1,CMGC,CK2,NA
CSNK2A2,102.66666666666667,94,KEA3,0.6771428571428572,3,CSNK2A2,CMGC,CK2,NA
DAPK1,115.33333333333333,119,KEA3,0.5857142857142857,3,DAPK1,CAMK,DAPK,DAPK
DAPK3,173,179,KEA3,0.3742857142857143,2,DAPK3,CAMK,DAPK,DAPK
DCLK1,223,219,KEA3,0.2257142857142857,1,DCLK1,CAMK,DCAMKL,NA
DDR1,59,32,KEA3,0.9057142857142857,4,DDR1,TK,DDR,NA
DDR2,86,69,KEA3,0.7628571428571429,4,DDR2,TK,DDR,NA
DMPK,118,125,KEA3,0.5571428571428572,3,DMPK,AGC,DMPK,GEK
DYRK1A,96,83,KEA3,0.7114285714285714,3,DYRK1A,CMGC,DYRK,DYRK1
DYRK1B,92,78,KEA3,0.7314285714285714,3,DYRK1B,CMGC,DYRK,DYRK1
DYRK2,116,122,KEA3,0.5714285714285714,3,DYRK2,CMGC,DYRK,DYRK2
DYRK3,202.5,205,KEA3,0.27714285714285714,2,DYRK3,CMGC,DYRK,DYRK2
DYRK4,63,37,KEA3,0.8885714285714286,4,DYRK4,CMGC,DYRK,DYRK2
EEF2K,166,172,KEA3,0.40285714285714286,2,EEF2K,ATYPICAL,ALPHA,EEF2K
EGFR,53.333333333333336,28,KEA3,0.92,4,EGFR,TK,EGFR,NA
EIF2AK1,315,275,KEA3,0.05714285714285714,1,EIF2AK1,OTHER,PEK,HRI
EIF2AK2,53.333333333333336,28,KEA3,0.92,4,EIF2AK2,OTHER,PEK,PKR
EIF2AK3,335,291,KEA3,0.011428571428571429,1,EIF2AK3,OTHER,PEK,PEK
EPHA2,320,279,KEA3,0.045714285714285714,1,EPHA2,TK,EPH,NA
EPHA3,164.5,171,KEA3,0.4057142857142857,2,EPHA3,TK,EPH,NA
EPHA4,325,283,KEA3,0.03428571428571429,1,EPHA4,TK,EPH,NA
EPHA8,334,290,KEA3,0.014285714285714285,1,EPHA8,TK,EPH,NA
EPHB1,322,281,KEA3,0.04,1,EPHB1,TK,EPH,NA
EPHB2,196,200,KEA3,0.2914285714285714,2,EPHB2,TK,EPH,NA
EPHB3,187,191,KEA3,0.32571428571428573,2,EPHB3,TK,EPH,NA
ERBB2,15,4,KEA3,0.9914285714285714,4,ERBB2,TK,EGFR,NA
ERBB4,160,164,KEA3,0.42857142857142855,2,ERBB4,TK,EGFR,NA
FASTK,236.5,228,KEA3,0.19142857142857142,1,FASTK,ATYPICAL,FAST,NA
FER,16,5,KEA3,0.9885714285714285,4,FER,TK,FER,NA
FES,219,215,KEA3,0.24,1,FES,TK,FER,NA
FGFR1,148,153,KEA3,0.4685714285714286,2,FGFR1,TK,FGFR,NA
FGFR2,170.5,175,KEA3,0.38857142857142857,2,FGFR2,TK,FGFR,NA
FGFR3,171.5,177,KEA3,0.38,2,FGFR3,TK,FGFR,NA
FGFR4,108.5,108,KEA3,0.6257142857142857,3,FGFR4,TK,FGFR,NA
FGR,82,64,KEA3,0.7828571428571428,4,FGR,TK,SRC,SRCA
FLT1,305,267,KEA3,0.08,1,FLT1,TK,VEGFR,NA
FLT3,167,173,KEA3,0.39714285714285713,2,FLT3,TK,PDGFR,NA
FLT4,272,243,KEA3,0.14857142857142858,1,FLT4,TK,VEGFR,NA
FRK,196,200,KEA3,0.2914285714285714,2,FRK,TK,SRC,FRK
FYN,61.666666666666664,35,KEA3,0.8971428571428571,4,FYN,TK,SRC,SRCA
GRK1,156,160,KEA3,0.44285714285714284,2,GRK1,AGC,GRK,GRK
GRK2,22.333333333333332,7,KEA3,0.9828571428571429,4,GRK2,AGC,GRK,BARK
GRK3,227,224,KEA3,0.2057142857142857,1,GRK3,AGC,GRK,BARK
GRK5,97.66666666666667,85,KEA3,0.7028571428571428,3,GRK5,AGC,GRK,GRK
GRK6,174.66666666666666,182,KEA3,0.36,2,GRK6,AGC,GRK,GRK
GSK3A,78.33333333333333,58,KEA3,0.8028571428571428,4,GSK3A,CMGC,GSK,NA
GSK3B,68.66666666666667,43,KEA3,0.86,4,GSK3B,CMGC,GSK,NA
HASPIN,221,216,KEA3,0.23714285714285716,1,HASPIN,OTHER,HASPIN,NA
HCK,141.33333333333334,148,KEA3,0.4828571428571429,2,HCK,TK,SRC,SRCB
HIPK1,67,42,KEA3,0.8628571428571429,4,HIPK1,CMGC,DYRK,HIPK
HIPK2,155.33333333333334,159,KEA3,0.44571428571428573,2,HIPK2,CMGC,DYRK,HIPK
HIPK3,292,257,KEA3,0.10857142857142857,1,HIPK3,CMGC,DYRK,HIPK
HIPK4,62,36,KEA3,0.8942857142857142,4,HIPK4,CMGC,DYRK,HIPK
ICK,283,250,KEA3,0.12857142857142856,1,CILK1,CMGC,RCK,NA
IGF1R,192.66666666666666,195,KEA3,0.3142857142857143,2,IGF1R,TK,INSR,NA
IKBKB,120,129,KEA3,0.5428571428571428,3,IKBKB,OTHER,IKK,NA
IKBKE,124,132,KEA3,0.5342857142857143,3,IKBKE,OTHER,IKK,NA
ILK,104.66666666666667,101,KEA3,0.6542857142857142,3,ILK,TKL,MLK,ILK
INSR,101.66666666666667,92,KEA3,0.6828571428571428,3,INSR,TK,INSR,NA
IRAK1,167,173,KEA3,0.39714285714285713,2,IRAK1,TKL,IRAK,NA
IRAK3,250,235,KEA3,0.17142857142857143,1,IRAK3,TKL,IRAK,NA
IRAK4,291,256,KEA3,0.11142857142857143,1,IRAK4,TKL,IRAK,NA
ITK,150,155,KEA3,0.46,2,ITK,TK,TEC,NA
JAK1,93,79,KEA3,0.7285714285714285,3,JAK1,TK,JAKA,NA
JAK2,59.666666666666664,33,KEA3,0.9028571428571428,4,JAK2,TK,JAKA,NA
JAK3,116,122,KEA3,0.5714285714285714,3,JAK3,TK,JAKA,NA
KDR,301,263,KEA3,0.09142857142857143,1,KDR,TK,VEGFR,NA
KIT,174,180,KEA3,0.3657142857142857,2,KIT,TK,PDGFR,NA
KSR1,106,104,KEA3,0.64,3,KSR1,TKL,RAF,KSR
KSR2,74,53,KEA3,0.8257142857142857,4,KSR2,TKL,RAF,KSR
LATS1,155.33333333333334,159,KEA3,0.44571428571428573,2,LATS1,AGC,NDR,NA
LATS2,73,50,KEA3,0.8342857142857143,4,LATS2,AGC,NDR,NA
LCK,70.33333333333333,44,KEA3,0.8542857142857143,4,LCK,TK,SRC,SRCB
LIMK1,284,251,KEA3,0.12571428571428572,1,LIMK1,TKL,LISK,LIMK
LIMK2,181.5,187,KEA3,0.33714285714285713,2,LIMK2,TKL,LISK,LIMK
LRRK2,55,29,KEA3,0.9171428571428571,4,LRRK2,TKL,LRRK,NA
LYN,86.33333333333333,70,KEA3,0.76,4,LYN,TK,SRC,SRCB
MAK,267,240,KEA3,0.15714285714285714,1,MAK,CMGC,RCK,NA
MAP2K1,73.66666666666667,52,KEA3,0.8285714285714286,4,MAP2K1,STE,STE7,MEK1
MAP2K2,178,185,KEA3,0.3485714285714286,2,MAP2K2,STE,STE7,MEK1
MAP2K3,236,227,KEA3,0.19428571428571428,1,MAP2K3,STE,STE7,MEK3
MAP2K4,160,164,KEA3,0.42857142857142855,2,MAP2K4,STE,STE7,MEK4
MAP2K6,172.33333333333334,178,KEA3,0.37714285714285717,2,MAP2K6,STE,STE7,MEK3
MAP2K7,90,76,KEA3,0.7371428571428571,3,MAP2K7,STE,STE7,MEK7
MAP3K1,233,226,KEA3,0.19714285714285715,1,MAP3K1,STE,STE11,MEKK1
MAP3K10,274,245,KEA3,0.14285714285714285,1,MAP3K10,TKL,MLK,MLK
MAP3K11,141.33333333333334,148,KEA3,0.4828571428571429,2,MAP3K11,TKL,MLK,MLK
MAP3K13,219,215,KEA3,0.24,1,MAP3K13,TKL,MLK,LZK
MAP3K14,179,186,KEA3,0.34285714285714286,2,MAP3K14,STE,STE-UNIQUE,NA
MAP3K20,207,206,KEA3,0.2742857142857143,2,MAP3K20,TKL,MLK,ZAK
MAP3K3,290,255,KEA3,0.11428571428571428,1,MAP3K3,STE,STE11,MEKK2
MAP3K4,304,266,KEA3,0.08285714285714285,1,MAP3K4,STE,STE11,MEKK4
MAP3K5,168.33333333333334,174,KEA3,0.3942857142857143,2,MAP3K5,STE,STE11,ASK
MAP3K6,226,223,KEA3,0.21142857142857144,1,MAP3K6,STE,STE11,ASK
MAP3K7,128.66666666666666,139,KEA3,0.5114285714285715,3,MAP3K7,TKL,MLK,TAK1
MAP3K8,33.5,14,KEA3,0.9628571428571429,4,MAP3K8,STE,STE-UNIQUE,NA
MAP4K1,269,242,KEA3,0.15142857142857144,1,MAP4K1,STE,STE20,KHS
MAP4K2,159.5,163,KEA3,0.4342857142857143,2,MAP4K2,STE,STE20,KHS
MAP4K3,295,259,KEA3,0.10285714285714286,1,MAP4K3,STE,STE20,KHS
MAP4K4,171,176,KEA3,0.38285714285714284,2,MAP4K4,STE,STE20,MSN
MAP4K5,98.5,87,KEA3,0.6971428571428572,3,MAP4K5,STE,STE20,KHS
MAPK1,97.66666666666667,85,KEA3,0.7028571428571428,3,MAPK1,CMGC,MAPK,ERK1
MAPK10,105.33333333333333,102,KEA3,0.6457142857142857,3,MAPK10,CMGC,MAPK,JNK
MAPK11,104.66666666666667,101,KEA3,0.6542857142857142,3,MAPK11,CMGC,MAPK,P38
MAPK12,100.66666666666667,90,KEA3,0.6885714285714286,3,MAPK12,CMGC,MAPK,P38
MAPK13,115.66666666666667,121,KEA3,0.58,3,MAPK13,CMGC,MAPK,P38
MAPK14,66,41,KEA3,0.8714285714285714,4,MAPK14,CMGC,MAPK,P38
MAPK15,200,203,KEA3,0.28285714285714286,2,MAPK15,CMGC,MAPK,ERK7
MAPK3,85,68,KEA3,0.7685714285714286,4,MAPK3,CMGC,MAPK,ERK1
MAPK6,214.5,212,KEA3,0.25142857142857145,2,MAPK6,CMGC,MAPK,ERK3
MAPK7,108.33333333333333,107,KEA3,0.6285714285714286,3,MAPK7,CMGC,MAPK,ERK5
MAPK8,113.33333333333333,117,KEA3,0.5914285714285714,3,MAPK8,CMGC,MAPK,JNK
MAPK9,78.33333333333333,58,KEA3,0.8028571428571428,4,MAPK9,CMGC,MAPK,JNK
MAPKAPK2,116.33333333333333,123,KEA3,0.5657142857142857,3,MAPKAPK2,CAMK,MAPKAPK,MAPKAPK
MAPKAPK3,298,260,KEA3,0.1,1,MAPKAPK3,CAMK,MAPKAPK,MAPKAPK
MAPKAPK5,116.33333333333333,123,KEA3,0.5657142857142857,3,MAPKAPK5,CAMK,MAPKAPK,MAPKAPK
MARK2,132,144,KEA3,0.49714285714285716,2,MARK2,CAMK,CAMKL,MARK
MARK3,161.66666666666666,167,KEA3,0.42,2,MARK3,CAMK,CAMKL,MARK
MARK4,332,288,KEA3,0.02,1,MARK4,CAMK,CAMKL,MARK
MAST1,249,234,KEA3,0.1742857142857143,1,MAST1,AGC,MAST,MAST
MAST2,314,274,KEA3,0.06,1,MAST2,AGC,MAST,MAST
MATK,145,150,KEA3,0.47714285714285715,2,MATK,TK,CSK,NA
MELK,37,16,KEA3,0.9571428571428572,4,MELK,CAMK,CAMKL,MELK
MERTK,150,155,KEA3,0.46,2,MERTK,TK,AXL,NA
MET,110,111,KEA3,0.6171428571428571,3,MET,TK,MET,NA
MKNK1,188,192,KEA3,0.32285714285714284,2,MKNK1,CAMK,MAPKAPK,MNK
MKNK2,224.5,221,KEA3,0.22,1,MKNK2,CAMK,MAPKAPK,MNK
MOK,222.5,217,KEA3,0.2342857142857143,1,MOK,CMGC,RCK,NA
MOS,302,264,KEA3,0.08857142857142856,1,MOS,OTHER,MOS,NA
MST1R,280,249,KEA3,0.13142857142857142,1,MST1R,TK,MET,NA
MTOR,91,77,KEA3,0.7342857142857143,3,MTOR,ATYPICAL,PIKK,FRAP
MYLK2,158,162,KEA3,0.43714285714285717,2,MYLK2,CAMK,MLCK,NA
MYO3A,215,213,KEA3,0.24857142857142858,1,MYO3A,STE,STE20,NINAC
NEK10,287,253,KEA3,0.12,1,NEK10,OTHER,NEK,NEK10
NEK11,313,273,KEA3,0.06285714285714286,1,NEK11,OTHER,NEK,NEK11
NEK2,71.66666666666667,47,KEA3,0.8457142857142858,4,NEK2,OTHER,NEK,NEK2
NEK3,164.5,171,KEA3,0.4057142857142857,2,NEK3,OTHER,NEK,NEK1
NEK4,181.5,187,KEA3,0.33714285714285713,2,NEK4,OTHER,NEK,NEK4
NEK6,67,42,KEA3,0.8628571428571429,4,NEK6,OTHER,NEK,NEK6
NEK8,223,219,KEA3,0.2257142857142857,1,NEK8,OTHER,NEK,NEK8
NEK9,96,83,KEA3,0.7114285714285714,3,NEK9,OTHER,NEK,NEK8
NIM1K,275,246,KEA3,0.14,1,NIM1K,CAMK,CAMKL,NIM1
NLK,116,122,KEA3,0.5714285714285714,3,NLK,CMGC,MAPK,NMO
NPR2,65,39,KEA3,0.8828571428571429,4,NPR2,RGC,RGC,NA
NRBP2,227,224,KEA3,0.2057142857142857,1,NRBP2,OTHER,NRBP,NA
NTRK1,103,95,KEA3,0.6742857142857143,3,NTRK1,TK,TRK,NA
NTRK2,310,271,KEA3,0.06857142857142857,1,NTRK2,TK,TRK,NA
NTRK3,231,225,KEA3,0.2,1,NTRK3,TK,TRK,NA
NUAK1,119.33333333333333,127,KEA3,0.5485714285714286,3,NUAK1,CAMK,CAMKL,NUAK
NUAK2,50,25,KEA3,0.9314285714285714,4,NUAK2,CAMK,CAMKL,NUAK
OXSR1,273,244,KEA3,0.1457142857142857,1,OXSR1,STE,STE20,FRAY
PAK1,75,55,KEA3,0.82,4,PAK1,STE,STE20,PAKA
PAK2,109.66666666666667,110,KEA3,0.62,3,PAK2,STE,STE20,PAKA
PAK3,111,113,KEA3,0.6114285714285714,3,PAK3,STE,STE20,PAKA
PAK4,105.33333333333333,102,KEA3,0.6457142857142857,3,PAK4,STE,STE20,PAKB
PAK5,327,285,KEA3,0.02857142857142857,1,PAK5,STE,STE20,PAKB
PAK6,214.5,212,KEA3,0.25142857142857145,2,PAK6,STE,STE20,PAKB
PASK,193,196,KEA3,0.31142857142857144,2,PASK,CAMK,CAMKL,PASK
PBK,194,197,KEA3,0.30857142857142855,2,PBK,OTHER,TOPK,NA
PDGFRA,82,64,KEA3,0.7828571428571428,4,PDGFRA,TK,PDGFR,NA
PDGFRB,99,89,KEA3,0.6914285714285714,3,PDGFRB,TK,PDGFR,NA
PDIK1L,300,262,KEA3,0.09428571428571429,1,PDIK1L,OTHER,NKF4,NA
PDK1,119.5,128,KEA3,0.5457142857142857,3,PDK1,ATYPICAL,PDHK,PDHK
PDPK1,48.5,23,KEA3,0.9371428571428572,4,PDPK1,AGC,PDK1,NA
PIK3CA,164,170,KEA3,0.4114285714285714,2,PIK3CA,NA,NA,NA
PIK3CB,336,292,KEA3,0.008571428571428572,1,PIK3CB,NA,NA,NA
PIK3CG,309,270,KEA3,0.07142857142857142,1,PIK3CG,NA,NA,NA
PIK3R4,112,115,KEA3,0.5971428571428572,3,PIK3R4,OTHER,VPS15,NA
PIM1,98.66666666666667,88,KEA3,0.6942857142857143,3,PIM1,CAMK,PIM,NA
PIM2,137,147,KEA3,0.48857142857142855,2,PIM2,CAMK,PIM,NA
PINK1,147,152,KEA3,0.4714285714285714,2,PINK1,OTHER,NKF2,NA
PKMYT1,201,204,KEA3,0.28,2,PKMYT1,OTHER,WEE,NA
PKN1,119.33333333333333,127,KEA3,0.5485714285714286,3,PKN1,AGC,PKN,NA
PLK1,65.33333333333333,40,KEA3,0.8771428571428571,4,PLK1,OTHER,PLK,PLK1
PLK2,151,156,KEA3,0.45714285714285713,2,PLK2,OTHER,PLK,PLK2
PLK3,120.66666666666667,130,KEA3,0.54,3,PLK3,OTHER,PLK,PLK2
PLK4,128,136,KEA3,0.52,3,PLK4,OTHER,PLK,SAK
PNCK,174,180,KEA3,0.3657142857142857,2,PNCK,CAMK,CAMK1,NA
PRKAA1,8,2,KEA3,0.9971428571428571,4,PRKAA1,CAMK,CAMKL,AMPK
PRKAA2,84.33333333333333,66,KEA3,0.7742857142857142,4,PRKAA2,CAMK,CAMKL,AMPK
PRKACA,39.333333333333336,19,KEA3,0.9485714285714286,4,PRKACA,AGC,PKA,NA
PRKACB,248,233,KEA3,0.17714285714285713,1,PRKACB,AGC,PKA,NA
PRKCA,38,18,KEA3,0.9514285714285714,4,PRKCA,AGC,PKC,ALPHA
PRKCB,37.333333333333336,17,KEA3,0.9542857142857143,4,PRKCB,AGC,PKC,ALPHA
PRKCD,65.33333333333333,40,KEA3,0.8771428571428571,4,PRKCD,AGC,PKC,DELTA
PRKCE,95.66666666666667,82,KEA3,0.72,3,PRKCE,AGC,PKC,ETA
PRKCG,77.66666666666667,57,KEA3,0.8142857142857143,4,PRKCG,AGC,PKC,ALPHA
PRKCH,108,106,KEA3,0.6314285714285715,3,PRKCH,AGC,PKC,ETA
PRKCI,34.666666666666664,15,KEA3,0.96,4,PRKCI,AGC,PKC,IOTA
PRKCQ,25,9,KEA3,0.9771428571428571,4,PRKCQ,AGC,PKC,DELTA
PRKCZ,80.66666666666667,62,KEA3,0.7914285714285715,4,PRKCZ,AGC,PKC,IOTA
PRKD1,18.666666666666668,6,KEA3,0.9857142857142858,4,PRKD1,CAMK,PKD,NA
PRKD2,149.33333333333334,154,KEA3,0.4657142857142857,2,PRKD2,CAMK,PKD,NA
PRKD3,224,220,KEA3,0.22285714285714286,1,PRKD3,CAMK,PKD,NA
PRKDC,111.33333333333333,114,KEA3,0.6085714285714285,3,PRKDC,ATYPICAL,PIKK,DNAPK
PRKG1,10,3,KEA3,0.9942857142857143,4,PRKG1,AGC,PKG,NA
PRKG2,171,176,KEA3,0.38285714285714284,2,PRKG2,AGC,PKG,NA
PRKX,214,211,KEA3,0.2571428571428571,2,PRKX,AGC,PKA,NA
PRKY,142,149,KEA3,0.48,2,PRKY,AGC,PKA,NA
PRPF4B,194.5,198,KEA3,0.3057142857142857,2,PRPF4B,CMGC,DYRK,PRP4
PTK2,101,91,KEA3,0.6857142857142857,3,PTK2,TK,FAK,NA
PTK2B,79.66666666666667,60,KEA3,0.7971428571428572,4,PTK2B,TK,FAK,NA
PTK6,102,93,KEA3,0.68,3,PTK6,TK,SRC,SRM
PXK,70.5,45,KEA3,0.8514285714285714,4,PXK,OTHER,SLOB,NA
RAF1,70.66666666666667,46,KEA3,0.8485714285714285,4,RAF1,TKL,RAF,RAF
RET,128.33333333333334,137,KEA3,0.5171428571428571,3,RET,TK,RET,NA
RIOK1,288,254,KEA3,0.11714285714285715,1,RIOK1,ATYPICAL,RIO,RIO1
RIPK1,278,248,KEA3,0.13428571428571429,1,RIPK1,TKL,RIPK,NA
RIPK2,185,190,KEA3,0.32857142857142857,2,RIPK2,TKL,RIPK,NA
RIPK3,107.5,105,KEA3,0.6371428571428571,3,RIPK3,TKL,RIPK,NA
ROCK1,26.333333333333332,10,KEA3,0.9742857142857143,4,ROCK1,AGC,DMPK,ROCK
ROCK2,178,185,KEA3,0.3485714285714286,2,ROCK2,AGC,DMPK,ROCK
RPS6KA1,29.333333333333332,11,KEA3,0.9714285714285714,4,RPS6KA1,AGC,RSK,RSK
RPS6KA2,78.5,59,KEA3,0.8,4,RPS6KA2,AGC,RSK,RSK
RPS6KA3,52,27,KEA3,0.9257142857142857,4,RPS6KA3,AGC,RSK,RSK
RPS6KA4,72.5,48,KEA3,0.84,4,RPS6KA4,AGC,RSK,MSK
RPS6KA5,80.33333333333333,61,KEA3,0.7942857142857143,4,RPS6KA5,AGC,RSK,MSK
RPS6KB1,50.666666666666664,26,KEA3,0.9285714285714286,4,RPS6KB1,AGC,RSK,P70
RPS6KB2,114.66666666666667,118,KEA3,0.5885714285714285,3,RPS6KB2,AGC,RSK,P70
RPS6KL1,312,272,KEA3,0.06571428571428571,1,RPS6KL1,AGC,RSKL,NA
SCYL1,326,284,KEA3,0.03142857142857143,1,SCYL1,OTHER,SCY1,NA
SCYL2,163.5,169,KEA3,0.4142857142857143,2,SCYL2,OTHER,SCY1,NA
SCYL3,265,238,KEA3,0.16285714285714287,1,SCYL3,OTHER,SCY1,NA
SGK1,135.33333333333334,146,KEA3,0.49142857142857144,2,SGK1,AGC,SGK,NA
SGK2,63,37,KEA3,0.8885714285714286,4,SGK2,AGC,SGK,NA
SGK3,211,210,KEA3,0.26,2,SGK3,AGC,SGK,NA
SIK1,231,225,KEA3,0.2,1,SIK1,CAMK,CAMKL,QIK
SIK2,306,268,KEA3,0.07714285714285714,1,SIK2,CAMK,CAMKL,QIK
SMG1,329,286,KEA3,0.025714285714285714,1,SMG1,ATYPICAL,PIKK,SMG1
SNRK,225,222,KEA3,0.21714285714285714,1,SNRK,CAMK,CAMKL,SNRK
SRC,24.333333333333332,8,KEA3,0.98,4,SRC,TK,SRC,SRCA
