Kinase,Score,Rank,Method,Perc,Qrt,hgnc_symbol,group,KinaseFamily,subfamily
CAMK2G,22,10,KEA3,0.9742857142857143,4,CAMK2G,CAMK,CAMK2,NA
CAMK4,123.66666666666667,132,KEA3,0.56,3,CAMK4,CAMK,CAMK1,NA
CAMKK1,88.66666666666667,80,KEA3,0.7342857142857143,3,CAMKK1,OTHER,CAMKK,META
CAMKK2,106.5,106,KEA3,0.6428571428571429,3,CAMKK2,OTHER,CAMKK,META
CDC42BPA,279,262,KEA3,0.14,1,CDC42BPA,AGC,DMPK,GEK
CDC7,191,209,KEA3,0.3057142857142857,2,CDC7,OTHER,CDC7,NA
CDK1,48.5,31,KEA3,0.9028571428571428,4,CDK1,CMGC,CDK,CDC2
CDK11A,47,28,KEA3,0.9142857142857143,4,CDK11A,NA,NA,NA
CDK12,57,37,KEA3,0.8828571428571429,4,CDK12,CMGC,CDK,CRK7
CDK15,253,242,KEA3,0.19714285714285715,1,CDK15,CMGC,CDK,PFTAIRE
CDK16,165,177,KEA3,0.4114285714285714,2,CDK16,CMGC,CDK,PCTAIRE
CDK18,233,226,KEA3,0.24571428571428572,1,CDK18,CMGC,CDK,PCTAIRE
CDK19,6,1,KEA3,1,4,CDK19,CMGC,CDK,CDK8
CDK2,47,28,KEA3,0.9142857142857143,4,CDK2,CMGC,CDK,CDC2
CDK20,87,79,KEA3,0.7371428571428571,3,CDK20,CMGC,CDK,CCRK
CDK3,41,25,KEA3,0.9257142857142857,4,CDK3,CMGC,CDK,CDC2
CDK4,48,30,KEA3,0.9057142857142857,4,CDK4,CMGC,CDK,CDK4
CDK5,77.66666666666667,64,KEA3,0.7857142857142857,4,CDK5,CMGC,CDK,CDK5
CDK6,43,26,KEA3,0.9228571428571428,4,CDK6,CMGC,CDK,CDK4
CDK7,105.33333333333333,103,KEA3,0.6542857142857142,3,CDK7,CMGC,CDK,CDK7
CDK8,92,85,KEA3,0.7171428571428572,3,CDK8,CMGC,CDK,CDK8
CDK9,87,79,KEA3,0.7371428571428571,3,CDK9,CMGC,CDK,CDK9
CDKL3,301,280,KEA3,0.08857142857142856,1,CDKL3,CMGC,CDKL,NA
CDKL5,59,41,KEA3,0.8685714285714285,4,CDKL5,CMGC,CDKL,NA
CHEK1,18,9,KEA3,0.9771428571428571,4,CHEK1,CAMK,CAMKL,CHK1
CHEK2,73,57,KEA3,0.8114285714285714,4,CHEK2,CAMK,RAD53,NA
CHUK,129,138,KEA3,0.5428571428571428,3,CHUK,OTHER,IKK,NA
CLK1,92.5,86,KEA3,0.7114285714285714,3,CLK1,CMGC,CLK,NA
CLK2,100,95,KEA3,0.68,3,CLK2,CMGC,CLK,NA
CLK3,177,197,KEA3,0.3485714285714286,2,CLK3,CMGC,CLK,NA
CLK4,321,297,KEA3,0.04,1,CLK4,CMGC,CLK,NA
CSF1R,334,306,KEA3,0.014285714285714285,1,CSF1R,TK,PDGFR,NA
CSK,139,149,KEA3,0.5085714285714286,3,CSK,TK,CSK,NA
CSNK1A1,106,105,KEA3,0.6457142857142857,3,CSNK1A1,CK1,CK1,CK1-A
CSNK1A1L,338,310,KEA3,0.002857142857142857,1,CSNK1A1L,CK1,CK1,CK1-A
CSNK1D,100.66666666666667,96,KEA3,0.6771428571428572,3,CSNK1D,CK1,CK1,CK1-D
CSNK1E,113.33333333333333,111,KEA3,0.6257142857142857,3,CSNK1E,CK1,CK1,CK1-D
CSNK1G1,222,222,KEA3,0.26571428571428574,2,CSNK1G1,CK1,CK1,CK1-G
CSNK1G2,181.5,202,KEA3,0.3314285714285714,2,CSNK1G2,CK1,CK1,CK1-G
CSNK1G3,246,236,KEA3,0.21714285714285714,1,CSNK1G3,CK1,CK1,CK1-G
CSNK2A1,76,60,KEA3,0.8,4,CSNK2A1,CMGC,CK2,NA
CSNK2A2,98.66666666666667,92,KEA3,0.6942857142857143,3,CSNK2A2,CMGC,CK2,NA
DAPK1,130.66666666666666,140,KEA3,0.5342857142857143,3,DAPK1,CAMK,DAPK,DAPK
DAPK3,136,145,KEA3,0.52,3,DAPK3,CAMK,DAPK,DAPK
DCLK1,257,245,KEA3,0.18857142857142858,1,DCLK1,CAMK,DCAMKL,NA
DDR1,62,44,KEA3,0.8571428571428571,4,DDR1,TK,DDR,NA
DDR2,178,199,KEA3,0.34285714285714286,2,DDR2,TK,DDR,NA
DMPK,247,237,KEA3,0.21142857142857144,1,DMPK,AGC,DMPK,GEK
DYRK1A,86.33333333333333,77,KEA3,0.7457142857142857,3,DYRK1A,CMGC,DYRK,DYRK1
DYRK1B,127.66666666666667,137,KEA3,0.5457142857142857,3,DYRK1B,CMGC,DYRK,DYRK1
DYRK2,65.33333333333333,49,KEA3,0.84,4,DYRK2,CMGC,DYRK,DYRK2
DYRK3,152,167,KEA3,0.44,2,DYRK3,CMGC,DYRK,DYRK2
DYRK4,45.5,27,KEA3,0.92,4,DYRK4,CMGC,DYRK,DYRK2
EEF2K,123.5,131,KEA3,0.5628571428571428,3,EEF2K,ATYPICAL,ALPHA,EEF2K
EGFR,90.66666666666667,84,KEA3,0.72,3,EGFR,TK,EGFR,NA
EIF2AK1,316,293,KEA3,0.05142857142857143,1,EIF2AK1,OTHER,PEK,HRI
EIF2AK2,165.33333333333334,178,KEA3,0.4085714285714286,2,EIF2AK2,OTHER,PEK,PKR
EIF2AK3,336,308,KEA3,0.008571428571428572,1,EIF2AK3,OTHER,PEK,PEK
EPHA2,320,296,KEA3,0.04285714285714286,1,EPHA2,TK,EPH,NA
EPHA3,110.5,110,KEA3,0.6285714285714286,3,EPHA3,TK,EPH,NA
EPHA4,326,300,KEA3,0.03142857142857143,1,EPHA4,TK,EPH,NA
EPHA8,335,307,KEA3,0.011428571428571429,1,EPHA8,TK,EPH,NA
EPHB1,322,298,KEA3,0.037142857142857144,1,EPHB1,TK,EPH,NA
EPHB2,288,269,KEA3,0.12,1,EPHB2,TK,EPH,NA
EPHB3,67,53,KEA3,0.8257142857142857,4,EPHB3,TK,EPH,NA
ERBB2,47.5,29,KEA3,0.9114285714285715,4,ERBB2,TK,EGFR,NA
ERBB4,52,33,KEA3,0.8971428571428571,4,ERBB4,TK,EGFR,NA
FASTK,223.5,223,KEA3,0.26285714285714284,2,FASTK,ATYPICAL,FAST,NA
FER,92.5,86,KEA3,0.7114285714285714,3,FER,TK,FER,NA
FES,261,250,KEA3,0.1742857142857143,1,FES,TK,FER,NA
FGFR1,90.33333333333333,83,KEA3,0.7228571428571429,3,FGFR1,TK,FGFR,NA
FGFR2,135,144,KEA3,0.5228571428571429,3,FGFR2,TK,FGFR,NA
FGFR3,169.5,185,KEA3,0.38571428571428573,2,FGFR3,TK,FGFR,NA
FGFR4,124,133,KEA3,0.5571428571428572,3,FGFR4,TK,FGFR,NA
FGR,139.5,150,KEA3,0.5057142857142857,3,FGR,TK,SRC,SRCA
FLT1,305,284,KEA3,0.07714285714285714,1,FLT1,TK,VEGFR,NA
FLT3,166,180,KEA3,0.40285714285714286,2,FLT3,TK,PDGFR,NA
FLT4,259,248,KEA3,0.18,1,FLT4,TK,VEGFR,NA
FRK,150.5,164,KEA3,0.4542857142857143,2,FRK,TK,SRC,FRK
FYN,39.333333333333336,21,KEA3,0.94,4,FYN,TK,SRC,SRCA
GRK1,331,304,KEA3,0.02,1,GRK1,AGC,GRK,GRK
GRK2,40,23,KEA3,0.9314285714285714,4,GRK2,AGC,GRK,BARK
GRK3,227,224,KEA3,0.2542857142857143,2,GRK3,AGC,GRK,BARK
GRK5,104.66666666666667,102,KEA3,0.6571428571428571,3,GRK5,AGC,GRK,GRK
GRK6,175.33333333333334,196,KEA3,0.3514285714285714,2,GRK6,AGC,GRK,GRK
GSK3A,66.33333333333333,51,KEA3,0.8342857142857143,4,GSK3A,CMGC,GSK,NA
GSK3B,39.666666666666664,22,KEA3,0.9371428571428572,4,GSK3B,CMGC,GSK,NA
HASPIN,222,222,KEA3,0.26571428571428574,2,HASPIN,OTHER,HASPIN,NA
HCK,103.66666666666667,100,KEA3,0.6657142857142857,3,HCK,TK,SRC,SRCB
HIPK1,84,72,KEA3,0.7628571428571429,4,HIPK1,CMGC,DYRK,HIPK
HIPK2,120,123,KEA3,0.5914285714285714,3,HIPK2,CMGC,DYRK,HIPK
HIPK3,289,270,KEA3,0.11714285714285715,1,HIPK3,CMGC,DYRK,HIPK
HIPK4,65.5,50,KEA3,0.8371428571428572,4,HIPK4,CMGC,DYRK,HIPK
ICK,277,260,KEA3,0.1457142857142857,1,CILK1,CMGC,RCK,NA
IGF1R,141,151,KEA3,0.5028571428571429,3,IGF1R,TK,INSR,NA
IKBKB,130.66666666666666,140,KEA3,0.5342857142857143,3,IKBKB,OTHER,IKK,NA
IKBKE,136.33333333333334,146,KEA3,0.5171428571428571,3,IKBKE,OTHER,IKK,NA
ILK,119.33333333333333,122,KEA3,0.5942857142857143,3,ILK,TKL,MLK,ILK
INSR,133,142,KEA3,0.5285714285714286,3,INSR,TK,INSR,NA
IRAK1,168.5,184,KEA3,0.38857142857142857,2,IRAK1,TKL,IRAK,NA
IRAK3,247,237,KEA3,0.21142857142857144,1,IRAK3,TKL,IRAK,NA
IRAK4,287,268,KEA3,0.12285714285714286,1,IRAK4,TKL,IRAK,NA
ITK,110,109,KEA3,0.6314285714285715,3,ITK,TK,TEC,NA
JAK1,172.5,189,KEA3,0.3742857142857143,2,JAK1,TK,JAKA,NA
JAK2,59.333333333333336,42,KEA3,0.8628571428571429,4,JAK2,TK,JAKA,NA
JAK3,167.33333333333334,181,KEA3,0.4,2,JAK3,TK,JAKA,NA
KDR,299,278,KEA3,0.09428571428571429,1,KDR,TK,VEGFR,NA
KIT,58,39,KEA3,0.8771428571428571,4,KIT,TK,PDGFR,NA
KSR1,260,249,KEA3,0.17714285714285713,1,KSR1,TKL,RAF,KSR
KSR2,280,263,KEA3,0.13714285714285715,1,KSR2,TKL,RAF,KSR
LATS1,186,206,KEA3,0.3142857142857143,2,LATS1,AGC,NDR,NA
LATS2,144,155,KEA3,0.49142857142857144,2,LATS2,AGC,NDR,NA
LCK,78,65,KEA3,0.7828571428571428,4,LCK,TK,SRC,SRCB
LIMK1,278,261,KEA3,0.14285714285714285,1,LIMK1,TKL,LISK,LIMK
LIMK2,180.5,201,KEA3,0.33714285714285713,2,LIMK2,TKL,LISK,LIMK
LRRK2,151,165,KEA3,0.44857142857142857,2,LRRK2,TKL,LRRK,NA
LYN,68.33333333333333,55,KEA3,0.82,4,LYN,TK,SRC,SRCB
MAK,252,241,KEA3,0.2,1,MAK,CMGC,RCK,NA
MAP2K1,174.66666666666666,194,KEA3,0.35714285714285715,2,MAP2K1,STE,STE7,MEK1
MAP2K2,181.5,202,KEA3,0.3314285714285714,2,MAP2K2,STE,STE7,MEK1
MAP2K3,235,227,KEA3,0.24285714285714285,1,MAP2K3,STE,STE7,MEK3
MAP2K4,164,176,KEA3,0.4142857142857143,2,MAP2K4,STE,STE7,MEK4
MAP2K6,190.33333333333334,208,KEA3,0.30857142857142855,2,MAP2K6,STE,STE7,MEK3
MAP2K7,77.5,63,KEA3,0.7885714285714286,4,MAP2K7,STE,STE7,MEK7
MAP3K1,242,231,KEA3,0.23142857142857143,1,MAP3K1,STE,STE11,MEKK1
MAP3K10,262,251,KEA3,0.17142857142857143,1,MAP3K10,TKL,MLK,MLK
MAP3K11,173,190,KEA3,0.37142857142857144,2,MAP3K11,TKL,MLK,MLK
MAP3K13,244.5,235,KEA3,0.22,1,MAP3K13,TKL,MLK,LZK
MAP3K14,172,187,KEA3,0.38,2,MAP3K14,STE,STE-UNIQUE,NA
MAP3K20,100,95,KEA3,0.68,3,MAP3K20,TKL,MLK,ZAK
MAP3K3,285,266,KEA3,0.12857142857142856,1,MAP3K3,STE,STE11,MEKK2
MAP3K4,302,281,KEA3,0.08571428571428572,1,MAP3K4,STE,STE11,MEKK4
MAP3K5,160.33333333333334,170,KEA3,0.43142857142857144,2,MAP3K5,STE,STE11,ASK
MAP3K6,249,240,KEA3,0.20285714285714285,1,MAP3K6,STE,STE11,ASK
MAP3K7,117.33333333333333,118,KEA3,0.6057142857142858,3,MAP3K7,TKL,MLK,TAK1
MAP3K8,168,183,KEA3,0.3914285714285714,2,MAP3K8,STE,STE-UNIQUE,NA
MAP4K1,255,244,KEA3,0.19142857142857142,1,MAP4K1,STE,STE20,KHS
MAP4K2,77.5,63,KEA3,0.7885714285714286,4,MAP4K2,STE,STE20,KHS
MAP4K3,294,274,KEA3,0.10571428571428572,1,MAP4K3,STE,STE20,KHS
MAP4K4,309,287,KEA3,0.06857142857142857,1,MAP4K4,STE,STE20,MSN
MAP4K5,120.5,124,KEA3,0.5885714285714285,3,MAP4K5,STE,STE20,KHS
MAPK1,62.666666666666664,46,KEA3,0.8485714285714285,4,MAPK1,CMGC,MAPK,ERK1
MAPK10,125.33333333333333,134,KEA3,0.5542857142857143,3,MAPK10,CMGC,MAPK,JNK
MAPK11,137.66666666666666,147,KEA3,0.5142857142857142,3,MAPK11,CMGC,MAPK,P38
MAPK12,106,105,KEA3,0.6457142857142857,3,MAPK12,CMGC,MAPK,P38
MAPK13,182.33333333333334,203,KEA3,0.32571428571428573,2,MAPK13,CMGC,MAPK,P38
MAPK14,40.333333333333336,24,KEA3,0.9285714285714286,4,MAPK14,CMGC,MAPK,P38
MAPK15,194.5,211,KEA3,0.3,2,MAPK15,CMGC,MAPK,ERK7
MAPK3,85.66666666666667,75,KEA3,0.7542857142857143,4,MAPK3,CMGC,MAPK,ERK1
MAPK6,227,224,KEA3,0.2542857142857143,2,MAPK6,CMGC,MAPK,ERK3
MAPK7,145,156,KEA3,0.48857142857142855,2,MAPK7,CMGC,MAPK,ERK5
MAPK8,101.33333333333333,98,KEA3,0.6714285714285714,3,MAPK8,CMGC,MAPK,JNK
MAPK9,32.333333333333336,14,KEA3,0.9628571428571429,4,MAPK9,CMGC,MAPK,JNK
MAPKAPK2,95,89,KEA3,0.7028571428571428,3,MAPKAPK2,CAMK,MAPKAPK,MAPKAPK
MAPKAPK3,296,275,KEA3,0.10285714285714286,1,MAPKAPK3,CAMK,MAPKAPK,MAPKAPK
MAPKAPK5,97,91,KEA3,0.6971428571428572,3,MAPKAPK5,CAMK,MAPKAPK,MAPKAPK
MARK2,99.66666666666667,94,KEA3,0.6885714285714286,3,MARK2,CAMK,CAMKL,MARK
MARK3,94,87,KEA3,0.7085714285714285,3,MARK3,CAMK,CAMKL,MARK
MARK4,333,305,KEA3,0.017142857142857144,1,MARK4,CAMK,CAMKL,MARK
MAST1,173.5,191,KEA3,0.36857142857142855,2,MAST1,AGC,MAST,MAST
MAST2,315,292,KEA3,0.054285714285714284,1,MAST2,AGC,MAST,MAST
MATK,152,167,KEA3,0.44,2,MATK,TK,CSK,NA
MELK,303,282,KEA3,0.08285714285714285,1,MELK,CAMK,CAMKL,MELK
MERTK,150,162,KEA3,0.46285714285714286,2,MERTK,TK,AXL,NA
MET,121.66666666666667,127,KEA3,0.58,3,MET,TK,MET,NA
MKNK1,146,158,KEA3,0.48,2,MKNK1,CAMK,MAPKAPK,MNK
MKNK2,215,220,KEA3,0.2742857142857143,2,MKNK2,CAMK,MAPKAPK,MNK
MOK,236,228,KEA3,0.24,1,MOK,CMGC,RCK,NA
MOS,300,279,KEA3,0.09142857142857143,1,MOS,OTHER,MOS,NA
MST1R,271,256,KEA3,0.15714285714285714,1,MST1R,TK,MET,NA
MTOR,121,125,KEA3,0.5857142857142857,3,MTOR,ATYPICAL,PIKK,FRAP
MYLK2,221.5,221,KEA3,0.2714285714285714,2,MYLK2,CAMK,MLCK,NA
MYO3A,265,254,KEA3,0.16285714285714287,1,MYO3A,STE,STE20,NINAC
NEK10,282,264,KEA3,0.13428571428571429,1,NEK10,OTHER,NEK,NEK10
NEK11,314,291,KEA3,0.05714285714285714,1,NEK11,OTHER,NEK,NEK11
NEK2,76,60,KEA3,0.8,4,NEK2,OTHER,NEK,NEK2
NEK3,150.5,164,KEA3,0.4542857142857143,2,NEK3,OTHER,NEK,NEK1
NEK4,167.5,182,KEA3,0.3942857142857143,2,NEK4,OTHER,NEK,NEK4
NEK6,58.333333333333336,40,KEA3,0.8714285714285714,4,NEK6,OTHER,NEK,NEK6
NEK8,213.5,218,KEA3,0.28,2,NEK8,OTHER,NEK,NEK8
NEK9,82,70,KEA3,0.7685714285714286,4,NEK9,OTHER,NEK,NEK8
NIM1K,263,252,KEA3,0.16857142857142857,1,NIM1K,CAMK,CAMKL,NIM1
NLK,178.33333333333334,200,KEA3,0.34,2,NLK,CMGC,MAPK,NMO
NPR2,116.5,116,KEA3,0.6114285714285714,3,NPR2,RGC,RGC,NA
NRBP2,227,224,KEA3,0.2542857142857143,2,NRBP2,OTHER,NRBP,NA
NTRK1,186,206,KEA3,0.3142857142857143,2,NTRK1,TK,TRK,NA
NTRK2,311,289,KEA3,0.06285714285714286,1,NTRK2,TK,TRK,NA
NTRK3,244,234,KEA3,0.22285714285714286,1,NTRK3,TK,TRK,NA
NUAK1,165.66666666666666,179,KEA3,0.4057142857142857,2,NUAK1,CAMK,CAMKL,NUAK
NUAK2,291,271,KEA3,0.11428571428571428,1,NUAK2,CAMK,CAMKL,NUAK
OXSR1,274.5,259,KEA3,0.14857142857142858,1,OXSR1,STE,STE20,FRAY
PAK1,67.66666666666667,54,KEA3,0.8228571428571428,4,PAK1,STE,STE20,PAKA
PAK2,141.33333333333334,152,KEA3,0.5,3,PAK2,STE,STE20,PAKA
PAK3,258,247,KEA3,0.18285714285714286,1,PAK3,STE,STE20,PAKA
PAK4,76.33333333333333,61,KEA3,0.7971428571428572,4,PAK4,STE,STE20,PAKB
PAK5,328,302,KEA3,0.025714285714285714,1,PAK5,STE,STE20,PAKB
PAK6,197,212,KEA3,0.29714285714285715,2,PAK6,STE,STE20,PAKB
PASK,293,273,KEA3,0.10857142857142857,1,PASK,CAMK,CAMKL,PASK
PBK,161.66666666666666,173,KEA3,0.4228571428571429,2,PBK,OTHER,TOPK,NA
PDGFRA,174,192,KEA3,0.3628571428571429,2,PDGFRA,TK,PDGFR,NA
PDGFRB,129.33333333333334,139,KEA3,0.54,3,PDGFRB,TK,PDGFR,NA
PDIK1L,298,277,KEA3,0.09714285714285714,1,PDIK1L,OTHER,NKF4,NA
PDK1,147,159,KEA3,0.4742857142857143,2,PDK1,ATYPICAL,PDHK,PDHK
PDPK1,73,57,KEA3,0.8114285714285714,4,PDPK1,AGC,PDK1,NA
PIK3CA,161,172,KEA3,0.4257142857142857,2,PIK3CA,NA,NA,NA
PIK3CB,337,309,KEA3,0.005714285714285714,1,PIK3CB,NA,NA,NA
PIK3CG,310,288,KEA3,0.06571428571428571,1,PIK3CG,NA,NA,NA
PIK3R4,123,130,KEA3,0.5685714285714286,3,PIK3R4,OTHER,VPS15,NA
PIM1,95.33333333333333,90,KEA3,0.7,3,PIM1,CAMK,PIM,NA
PIM2,170,186,KEA3,0.38285714285714284,2,PIM2,CAMK,PIM,NA
PINK1,147,159,KEA3,0.4742857142857143,2,PINK1,OTHER,NKF2,NA
PKMYT1,89,81,KEA3,0.7285714285714285,3,PKMYT1,OTHER,WEE,NA
PKN1,122,128,KEA3,0.5771428571428572,3,PKN1,AGC,PKN,NA
PLK1,57,37,KEA3,0.8828571428571429,4,PLK1,OTHER,PLK,PLK1
PLK2,150,162,KEA3,0.46285714285714286,2,PLK2,OTHER,PLK,PLK2
PLK3,86.66666666666667,78,KEA3,0.7428571428571429,3,PLK3,OTHER,PLK,PLK2
PLK4,126,135,KEA3,0.5514285714285714,3,PLK4,OTHER,PLK,SAK
PNCK,175,195,KEA3,0.35428571428571426,2,PNCK,CAMK,CAMK1,NA
PRKAA1,25.666666666666668,13,KEA3,0.9657142857142857,4,PRKAA1,CAMK,CAMKL,AMPK
PRKAA2,123,130,KEA3,0.5685714285714286,3,PRKAA2,CAMK,CAMKL,AMPK
PRKACA,15.333333333333334,8,KEA3,0.98,4,PRKACA,AGC,PKA,NA
PRKACB,247.5,238,KEA3,0.20857142857142857,1,PRKACB,AGC,PKA,NA
PRKCA,9.333333333333334,2,KEA3,0.9971428571428571,4,PRKCA,AGC,PKC,ALPHA
PRKCB,60,43,KEA3,0.86,4,PRKCB,AGC,PKC,ALPHA
PRKCD,40,23,KEA3,0.9314285714285714,4,PRKCD,AGC,PKC,DELTA
PRKCE,76.66666666666667,62,KEA3,0.7942857142857143,4,PRKCE,AGC,PKC,ETA
PRKCG,114.66666666666667,113,KEA3,0.62,3,PRKCG,AGC,PKC,ALPHA
PRKCH,121.33333333333333,126,KEA3,0.5828571428571429,3,PRKCH,AGC,PKC,ETA
PRKCI,33.333333333333336,15,KEA3,0.96,4,PRKCI,AGC,PKC,IOTA
PRKCQ,23,11,KEA3,0.9714285714285714,4,PRKCQ,AGC,PKC,DELTA
PRKCZ,39,20,KEA3,0.9428571428571428,4,PRKCZ,AGC,PKC,IOTA
PRKD1,11.333333333333334,4,KEA3,0.9914285714285714,4,PRKD1,CAMK,PKD,NA
PRKD2,118,120,KEA3,0.6,3,PRKD2,CAMK,PKD,NA
PRKD3,254,243,KEA3,0.19428571428571428,1,PRKD3,CAMK,PKD,NA
PRKDC,94.33333333333333,88,KEA3,0.7057142857142857,3,PRKDC,ATYPICAL,PIKK,DNAPK
PRKG1,34.666666666666664,17,KEA3,0.9514285714285714,4,PRKG1,AGC,PKG,NA
PRKG2,174.5,193,KEA3,0.36,2,PRKG2,AGC,PKG,NA
PRKX,12,6,KEA3,0.9857142857142858,4,PRKX,AGC,PKA,NA
PRKY,143,153,KEA3,0.49714285714285716,2,PRKY,AGC,PKA,NA
PRPF4B,192,210,KEA3,0.3028571428571429,2,PRPF4B,CMGC,DYRK,PRP4
PTK2,85,74,KEA3,0.7571428571428571,4,PTK2,TK,FAK,NA
PTK2B,81.33333333333333,68,KEA3,0.7742857142857142,4,PTK2B,TK,FAK,NA
PTK6,104,101,KEA3,0.66,3,PTK6,TK,SRC,SRM
PXK,79,66,KEA3,0.78,4,PXK,OTHER,SLOB,NA
RAF1,62.666666666666664,46,KEA3,0.8485714285714285,4,RAF1,TKL,RAF,RAF
RET,115.33333333333333,114,KEA3,0.6171428571428571,3,RET,TK,RET,NA
RIOK1,283,265,KEA3,0.13142857142857142,1,RIOK1,ATYPICAL,RIO,RIO1
RIPK1,269,255,KEA3,0.16,1,RIPK1,TKL,RIPK,NA
RIPK2,184,204,KEA3,0.32285714285714284,2,RIPK2,TKL,RIPK,NA
RIPK3,107.5,107,KEA3,0.6371428571428571,3,RIPK3,TKL,RIPK,NA
ROCK1,33.666666666666664,16,KEA3,0.9542857142857143,4,ROCK1,AGC,DMPK,ROCK
ROCK2,172.33333333333334,188,KEA3,0.37714285714285717,2,ROCK2,AGC,DMPK,ROCK
RPS6KA1,10.333333333333334,3,KEA3,0.9942857142857143,4,RPS6KA1,AGC,RSK,RSK
RPS6KA2,57.5,38,KEA3,0.88,4,RPS6KA2,AGC,RSK,RSK
RPS6KA3,11.666666666666666,5,KEA3,0.9885714285714285,4,RPS6KA3,AGC,RSK,RSK
RPS6KA4,48,30,KEA3,0.9057142857142857,4,RPS6KA4,AGC,RSK,MSK
RPS6KA5,64,48,KEA3,0.8428571428571429,4,RPS6KA5,AGC,RSK,MSK
RPS6KB1,52.666666666666664,34,KEA3,0.8942857142857142,4,RPS6KB1,AGC,RSK,P70
RPS6KB2,182.33333333333334,203,KEA3,0.32571428571428573,2,RPS6KB2,AGC,RSK,P70
RPS6KL1,313,290,KEA3,0.06,1,RPS6KL1,AGC,RSKL,NA
SCYL1,327,301,KEA3,0.02857142857142857,1,SCYL1,OTHER,SCY1,NA
SCYL2,152.5,168,KEA3,0.43714285714285717,2,SCYL2,OTHER,SCY1,NA
SCYL3,243,232,KEA3,0.22857142857142856,1,SCYL3,OTHER,SCY1,NA
SGK1,101,97,KEA3,0.6742857142857143,3,SGK1,AGC,SGK,NA
SGK2,286,267,KEA3,0.12571428571428572,1,SGK2,AGC,SGK,NA
SGK3,272,257,KEA3,0.15428571428571428,1,SGK3,AGC,SGK,NA
SIK1,200,213,KEA3,0.29428571428571426,2,SIK1,CAMK,CAMKL,QIK
SIK2,306,285,KEA3,0.07428571428571429,1,SIK2,CAMK,CAMKL,QIK
SMG1,330,303,KEA3,0.022857142857142857,1,SMG1,ATYPICAL,PIKK,SMG1
SNRK,153.5,169,KEA3,0.4342857142857143,2,SNRK,CAMK,CAMKL,SNRK
SRC,80.66666666666667,67,KEA3,0.7771428571428571,4,SRC,TK,SRC,SRCA
SRMS,53,35,KEA3,0.8914285714285715,4,SRMS,TK,SRC,SRM
SRPK1,114,112,KEA3,0.6228571428571429,3,SRPK1,CMGC,SRPK,NA
