Kinase,Score,Rank,Method,Perc,Qrt,hgnc_symbol,group,KinaseFamily,subfamily
MAP2K1,157,156,KEA3,0.4857142857142857,2,MAP2K1,STE,STE7,MEK1
MAP2K2,207,203,KEA3,0.32857142857142857,2,MAP2K2,STE,STE7,MEK1
MAP2K3,214,211,KEA3,0.3028571428571429,2,MAP2K3,STE,STE7,MEK3
MAP2K4,106,107,KEA3,0.6485714285714286,3,MAP2K4,STE,STE7,MEK4
MAP2K6,178.66666666666666,175,KEA3,0.42,2,MAP2K6,STE,STE7,MEK3
MAP2K7,135,133,KEA3,0.5657142857142857,3,MAP2K7,STE,STE7,MEK7
MAP3K1,224,216,KEA3,0.2857142857142857,2,MAP3K1,STE,STE11,MEKK1
MAP3K10,249,241,KEA3,0.2057142857142857,1,MAP3K10,TKL,MLK,MLK
MAP3K11,183.66666666666666,182,KEA3,0.3942857142857143,2,MAP3K11,TKL,MLK,MLK
MAP3K13,238,230,KEA3,0.23714285714285716,1,MAP3K13,TKL,MLK,LZK
MAP3K14,158.33333333333334,158,KEA3,0.48,2,MAP3K14,STE,STE-UNIQUE,NA
MAP3K20,265,252,KEA3,0.1742857142857143,1,MAP3K20,TKL,MLK,ZAK
MAP3K3,277,262,KEA3,0.1457142857142857,1,MAP3K3,STE,STE11,MEKK2
MAP3K4,297,278,KEA3,0.1,1,MAP3K4,STE,STE11,MEKK4
MAP3K5,145,143,KEA3,0.5342857142857143,3,MAP3K5,STE,STE11,ASK
MAP3K6,231,224,KEA3,0.26,2,MAP3K6,STE,STE11,ASK
MAP3K7,71,58,KEA3,0.82,4,MAP3K7,TKL,MLK,TAK1
MAP3K8,154,155,KEA3,0.49142857142857144,2,MAP3K8,STE,STE-UNIQUE,NA
MAP4K1,238,230,KEA3,0.23714285714285716,1,MAP4K1,STE,STE20,KHS
MAP4K2,86.5,78,KEA3,0.7485714285714286,3,MAP4K2,STE,STE20,KHS
MAP4K3,288,271,KEA3,0.12,1,MAP4K3,STE,STE20,KHS
MAP4K4,304,284,KEA3,0.08285714285714285,1,MAP4K4,STE,STE20,MSN
MAP4K5,180,177,KEA3,0.4114285714285714,2,MAP4K5,STE,STE20,KHS
MAPK1,11.666666666666666,5,KEA3,0.9885714285714285,4,MAPK1,CMGC,MAPK,ERK1
MAPK10,110,110,KEA3,0.64,3,MAPK10,CMGC,MAPK,JNK
MAPK11,90,87,KEA3,0.7228571428571429,3,MAPK11,CMGC,MAPK,P38
MAPK12,110.66666666666667,112,KEA3,0.6342857142857142,3,MAPK12,CMGC,MAPK,P38
MAPK13,175,171,KEA3,0.43714285714285717,2,MAPK13,CMGC,MAPK,P38
MAPK14,36,25,KEA3,0.9285714285714286,4,MAPK14,CMGC,MAPK,P38
MAPK15,176,173,KEA3,0.42857142857142855,2,MAPK15,CMGC,MAPK,ERK7
MAPK3,13.666666666666666,6,KEA3,0.9857142857142858,4,MAPK3,CMGC,MAPK,ERK1
MAPK6,218,214,KEA3,0.2914285714285714,2,MAPK6,CMGC,MAPK,ERK3
MAPK7,96.66666666666667,97,KEA3,0.6857142857142857,3,MAPK7,CMGC,MAPK,ERK5
MAPK8,55.666666666666664,43,KEA3,0.8685714285714285,4,MAPK8,CMGC,MAPK,JNK
MAPK9,29.666666666666668,19,KEA3,0.9457142857142857,4,MAPK9,CMGC,MAPK,JNK
MAPKAPK2,41.333333333333336,30,KEA3,0.9085714285714286,4,MAPKAPK2,CAMK,MAPKAPK,MAPKAPK
MAPKAPK3,291,272,KEA3,0.11714285714285715,1,MAPKAPK3,CAMK,MAPKAPK,MAPKAPK
MAPKAPK5,88.33333333333333,82,KEA3,0.7371428571428571,3,MAPKAPK5,CAMK,MAPKAPK,MAPKAPK
MARK2,73.66666666666667,62,KEA3,0.8085714285714286,4,MARK2,CAMK,CAMKL,MARK
MARK3,83.33333333333333,75,KEA3,0.76,4,MARK3,CAMK,CAMKL,MARK
MARK4,332,306,KEA3,0.02,1,MARK4,CAMK,CAMKL,MARK
MAST1,236,228,KEA3,0.24571428571428572,1,MAST1,AGC,MAST,MAST
MAST2,310,289,KEA3,0.06857142857142857,1,MAST2,AGC,MAST,MAST
MATK,206,202,KEA3,0.3314285714285714,2,MATK,TK,CSK,NA
MELK,298,279,KEA3,0.09714285714285714,1,MELK,CAMK,CAMKL,MELK
MERTK,150,151,KEA3,0.5057142857142857,3,MERTK,TK,AXL,NA
MET,154,155,KEA3,0.49142857142857144,2,MET,TK,MET,NA
MKNK1,173.33333333333334,169,KEA3,0.44571428571428573,2,MKNK1,CAMK,MAPKAPK,MNK
MKNK2,204.5,200,KEA3,0.33714285714285713,2,MKNK2,CAMK,MAPKAPK,MNK
MOK,227.5,221,KEA3,0.2714285714285714,2,MOK,CMGC,RCK,NA
MOS,295,276,KEA3,0.10571428571428572,1,MOS,OTHER,MOS,NA
MST1R,259,248,KEA3,0.18571428571428572,1,MST1R,TK,MET,NA
MTOR,76,66,KEA3,0.7914285714285715,4,MTOR,ATYPICAL,PIKK,FRAP
MYLK2,212.5,209,KEA3,0.30857142857142855,2,MYLK2,CAMK,MLCK,NA
MYO3A,252,244,KEA3,0.19714285714285715,1,MYO3A,STE,STE20,NINAC
NEK10,274,260,KEA3,0.15142857142857144,1,NEK10,OTHER,NEK,NEK10
NEK11,309,288,KEA3,0.07142857142857142,1,NEK11,OTHER,NEK,NEK11
NEK2,82.66666666666667,73,KEA3,0.7714285714285715,4,NEK2,OTHER,NEK,NEK2
NEK3,104.5,105,KEA3,0.6542857142857142,3,NEK3,OTHER,NEK,NEK1
NEK4,153,153,KEA3,0.5,3,NEK4,OTHER,NEK,NEK4
NEK6,104.33333333333333,104,KEA3,0.66,3,NEK6,OTHER,NEK,NEK6
NEK8,203,199,KEA3,0.34,2,NEK8,OTHER,NEK,NEK8
NEK9,134.5,132,KEA3,0.5685714285714286,3,NEK9,OTHER,NEK,NEK8
NIM1K,250,242,KEA3,0.20285714285714285,1,NIM1K,CAMK,CAMKL,NIM1
NLK,170.66666666666666,168,KEA3,0.44857142857142857,2,NLK,CMGC,MAPK,NMO
NPR2,98.5,100,KEA3,0.6771428571428572,3,NPR2,RGC,RGC,NA
NRBP2,227,220,KEA3,0.2742857142857143,2,NRBP2,OTHER,NRBP,NA
NTRK1,163,161,KEA3,0.4714285714285714,2,NTRK1,TK,TRK,NA
NTRK2,306,286,KEA3,0.07714285714285714,1,NTRK2,TK,TRK,NA
NTRK3,226,219,KEA3,0.27714285714285714,2,NTRK3,TK,TRK,NA
NUAK1,149.66666666666666,150,KEA3,0.5085714285714286,3,NUAK1,CAMK,CAMKL,NUAK
NUAK2,285,268,KEA3,0.12857142857142856,1,NUAK2,CAMK,CAMKL,NUAK
OXSR1,273.5,259,KEA3,0.15428571428571428,1,OXSR1,STE,STE20,FRAY
PAK1,45.666666666666664,36,KEA3,0.8914285714285715,4,PAK1,STE,STE20,PAKA
PAK2,136.33333333333334,134,KEA3,0.5628571428571428,3,PAK2,STE,STE20,PAKA
PAK3,242,234,KEA3,0.2257142857142857,1,PAK3,STE,STE20,PAKA
PAK4,78,70,KEA3,0.78,4,PAK4,STE,STE20,PAKB
PAK5,326,302,KEA3,0.03142857142857143,1,PAK5,STE,STE20,PAKB
PAK6,112,116,KEA3,0.62,3,PAK6,STE,STE20,PAKB
PASK,287,270,KEA3,0.12285714285714286,1,PASK,CAMK,CAMKL,PASK
PBK,175.33333333333334,172,KEA3,0.4342857142857143,2,PBK,OTHER,TOPK,NA
PDGFRA,183,180,KEA3,0.4,2,PDGFRA,TK,PDGFR,NA
PDGFRB,106.66666666666667,109,KEA3,0.6428571428571429,3,PDGFRB,TK,PDGFR,NA
PDIK1L,293,274,KEA3,0.11142857142857143,1,PDIK1L,OTHER,NKF4,NA
PDK1,129,126,KEA3,0.5914285714285714,3,PDK1,ATYPICAL,PDHK,PDHK
PDPK1,73,61,KEA3,0.8114285714285714,4,PDPK1,AGC,PDK1,NA
PIK3CA,197,194,KEA3,0.35714285714285715,2,PIK3CA,NA,NA,NA
PIK3CB,336,310,KEA3,0.008571428571428572,1,PIK3CB,NA,NA,NA
PIK3CG,305,285,KEA3,0.08,1,PIK3CG,NA,NA,NA
PIK3R4,243,235,KEA3,0.22285714285714286,1,PIK3R4,OTHER,VPS15,NA
PIM1,70,57,KEA3,0.8257142857142857,4,PIM1,CAMK,PIM,NA
PIM2,149.5,149,KEA3,0.5114285714285715,3,PIM2,CAMK,PIM,NA
PINK1,147,147,KEA3,0.5228571428571429,3,PINK1,OTHER,NKF2,NA
PKMYT1,272,258,KEA3,0.15714285714285714,1,PKMYT1,OTHER,WEE,NA
PKN1,114,118,KEA3,0.6142857142857143,3,PKN1,AGC,PKN,NA
PLK1,26.333333333333332,17,KEA3,0.9514285714285714,4,PLK1,OTHER,PLK,PLK1
PLK2,148,148,KEA3,0.52,3,PLK2,OTHER,PLK,PLK2
PLK3,26,16,KEA3,0.9542857142857143,4,PLK3,OTHER,PLK,PLK2
PLK4,124,120,KEA3,0.6085714285714285,3,PLK4,OTHER,PLK,SAK
PNCK,175,171,KEA3,0.43714285714285717,2,PNCK,CAMK,CAMK1,NA
PRKAA1,18.666666666666668,9,KEA3,0.9771428571428571,4,PRKAA1,CAMK,CAMKL,AMPK
PRKAA2,75,65,KEA3,0.7942857142857143,4,PRKAA2,CAMK,CAMKL,AMPK
PRKACA,4.666666666666667,2,KEA3,0.9971428571428571,4,PRKACA,AGC,PKA,NA
PRKACB,244.5,237,KEA3,0.21714285714285714,1,PRKACB,AGC,PKA,NA
PRKCA,5.333333333333333,3,KEA3,0.9942857142857143,4,PRKCA,AGC,PKC,ALPHA
PRKCB,37.333333333333336,27,KEA3,0.92,4,PRKCB,AGC,PKC,ALPHA
PRKCD,61.333333333333336,47,KEA3,0.8542857142857143,4,PRKCD,AGC,PKC,DELTA
PRKCE,72.33333333333333,59,KEA3,0.8171428571428572,4,PRKCE,AGC,PKC,ETA
PRKCG,90.66666666666667,90,KEA3,0.7114285714285714,3,PRKCG,AGC,PKC,ALPHA
PRKCH,141,140,KEA3,0.5428571428571428,3,PRKCH,AGC,PKC,ETA
PRKCI,84.33333333333333,77,KEA3,0.7514285714285714,4,PRKCI,AGC,PKC,IOTA
PRKCQ,89.33333333333333,85,KEA3,0.7285714285714285,3,PRKCQ,AGC,PKC,DELTA
PRKCZ,55,41,KEA3,0.8771428571428571,4,PRKCZ,AGC,PKC,IOTA
PRKD1,20.666666666666668,11,KEA3,0.9714285714285714,4,PRKD1,CAMK,PKD,NA
PRKD2,178.66666666666666,175,KEA3,0.42,2,PRKD2,CAMK,PKD,NA
PRKD3,237,229,KEA3,0.24285714285714285,1,PRKD3,CAMK,PKD,NA
PRKDC,55.333333333333336,42,KEA3,0.8714285714285714,4,PRKDC,ATYPICAL,PIKK,DNAPK
PRKG1,65.33333333333333,49,KEA3,0.8485714285714285,4,PRKG1,AGC,PKG,NA
PRKG2,229,223,KEA3,0.26285714285714284,2,PRKG2,AGC,PKG,NA
PRKX,258,247,KEA3,0.18857142857142858,1,PRKX,AGC,PKA,NA
PRKY,141,140,KEA3,0.5428571428571428,3,PRKY,AGC,PKA,NA
PRPF4B,180,177,KEA3,0.4114285714285714,2,PRPF4B,CMGC,DYRK,PRP4
PTK2,89,84,KEA3,0.7314285714285714,3,PTK2,TK,FAK,NA
PTK2B,66,50,KEA3,0.8457142857142858,4,PTK2B,TK,FAK,NA
PTK6,98,99,KEA3,0.68,3,PTK6,TK,SRC,SRM
PXK,149.5,149,KEA3,0.5114285714285715,3,PXK,OTHER,SLOB,NA
RAF1,112,116,KEA3,0.62,3,RAF1,TKL,RAF,RAF
RET,103.66666666666667,103,KEA3,0.6628571428571428,3,RET,TK,RET,NA
RIOK1,275,261,KEA3,0.14857142857142858,1,RIOK1,ATYPICAL,RIO,RIO1
RIPK1,256,246,KEA3,0.19142857142857142,1,RIPK1,TKL,RIPK,NA
RIPK2,184.5,183,KEA3,0.3914285714285714,2,RIPK2,TKL,RIPK,NA
RIPK3,149.5,149,KEA3,0.5114285714285715,3,RIPK3,TKL,RIPK,NA
ROCK1,98.66666666666667,101,KEA3,0.6742857142857143,3,ROCK1,AGC,DMPK,ROCK
ROCK2,164.33333333333334,163,KEA3,0.4657142857142857,2,ROCK2,AGC,DMPK,ROCK
RPS6KA1,25.666666666666668,15,KEA3,0.96,4,RPS6KA1,AGC,RSK,RSK
RPS6KA2,44,32,KEA3,0.9028571428571428,4,RPS6KA2,AGC,RSK,RSK
RPS6KA3,21.666666666666668,12,KEA3,0.9685714285714285,4,RPS6KA3,AGC,RSK,RSK
RPS6KA4,45,35,KEA3,0.8942857142857142,4,RPS6KA4,AGC,RSK,MSK
RPS6KA5,66.33333333333333,51,KEA3,0.8428571428571429,4,RPS6KA5,AGC,RSK,MSK
RPS6KB1,26.666666666666668,18,KEA3,0.9485714285714286,4,RPS6KB1,AGC,RSK,P70
RPS6KB2,174.66666666666666,170,KEA3,0.44285714285714284,2,RPS6KB2,AGC,RSK,P70
RPS6KL1,308,287,KEA3,0.07428571428571429,1,RPS6KL1,AGC,RSKL,NA
SCYL1,325,301,KEA3,0.03428571428571429,1,SCYL1,OTHER,SCY1,NA
SCYL2,110.5,111,KEA3,0.6371428571428571,3,SCYL2,OTHER,SCY1,NA
SCYL3,225,218,KEA3,0.28,2,SCYL3,OTHER,SCY1,NA
SGK1,77.33333333333333,69,KEA3,0.7828571428571428,4,SGK1,AGC,SGK,NA
SGK2,278,263,KEA3,0.14285714285714285,1,SGK2,AGC,SGK,NA
SGK3,261,250,KEA3,0.18,1,SGK3,AGC,SGK,NA
SIK1,194.5,192,KEA3,0.3628571428571429,2,SIK1,CAMK,CAMKL,QIK
SIK2,301,282,KEA3,0.08857142857142856,1,SIK2,CAMK,CAMKL,QIK
SMG1,328,303,KEA3,0.02857142857142857,1,SMG1,ATYPICAL,PIKK,SMG1
SNRK,210.5,207,KEA3,0.3171428571428571,2,SNRK,CAMK,CAMKL,SNRK
SRC,18.333333333333332,8,KEA3,0.98,4,SRC,TK,SRC,SRCA
