Kinase,Score,Rank,Method,Perc,Qrt,hgnc_symbol,group,KinaseFamily,subfamily
CSF1R,333,290,KEA3,0.017142857142857144,1,CSF1R,TK,PDGFR,NA
CSK,140,129,KEA3,0.5485714285714286,3,CSK,TK,CSK,NA
CSNK1A1,54,32,KEA3,0.8942857142857142,4,CSNK1A1,CK1,CK1,CK1-A
CSNK1A1L,337,294,KEA3,0.005714285714285714,1,CSNK1A1L,CK1,CK1,CK1-A
CSNK1D,93.66666666666667,83,KEA3,0.7085714285714285,3,CSNK1D,CK1,CK1,CK1-D
CSNK1E,78.33333333333333,64,KEA3,0.7714285714285715,4,CSNK1E,CK1,CK1,CK1-D
CSNK1G1,214.5,195,KEA3,0.3028571428571429,2,CSNK1G1,CK1,CK1,CK1-G
CSNK1G2,108,102,KEA3,0.6285714285714286,3,CSNK1G2,CK1,CK1,CK1-G
CSNK1G3,228,204,KEA3,0.26571428571428574,2,CSNK1G3,CK1,CK1,CK1-G
CSNK2A1,17.666666666666668,6,KEA3,0.9857142857142858,4,CSNK2A1,CMGC,CK2,NA
CSNK2A2,88,78,KEA3,0.7257142857142858,3,CSNK2A2,CMGC,CK2,NA
DAPK1,155.66666666666666,142,KEA3,0.5028571428571429,3,DAPK1,CAMK,DAPK,DAPK
DAPK3,197.66666666666666,182,KEA3,0.3514285714285714,2,DAPK3,CAMK,DAPK,DAPK
DCLK1,241,216,KEA3,0.22857142857142856,1,DCLK1,CAMK,DCAMKL,NA
DDR1,59.5,41,KEA3,0.8628571428571429,4,DDR1,TK,DDR,NA
DDR2,174,159,KEA3,0.42857142857142855,2,DDR2,TK,DDR,NA
DMPK,229,205,KEA3,0.26285714285714284,2,DMPK,AGC,DMPK,GEK
DYRK1A,83.66666666666667,72,KEA3,0.7457142857142857,3,DYRK1A,CMGC,DYRK,DYRK1
DYRK1B,111,106,KEA3,0.6171428571428571,3,DYRK1B,CMGC,DYRK,DYRK1
DYRK2,78,63,KEA3,0.7742857142857142,4,DYRK2,CMGC,DYRK,DYRK2
DYRK3,172.5,155,KEA3,0.4514285714285714,2,DYRK3,CMGC,DYRK,DYRK2
DYRK4,56.5,35,KEA3,0.8857142857142857,4,DYRK4,CMGC,DYRK,DYRK2
EEF2K,198,183,KEA3,0.3457142857142857,2,EEF2K,ATYPICAL,ALPHA,EEF2K
EGFR,83,71,KEA3,0.7485714285714286,3,EGFR,TK,EGFR,NA
EIF2AK1,311,273,KEA3,0.06571428571428571,1,EIF2AK1,OTHER,PEK,HRI
EIF2AK2,149,135,KEA3,0.5257142857142857,3,EIF2AK2,OTHER,PEK,PKR
EIF2AK3,335,292,KEA3,0.011428571428571429,1,EIF2AK3,OTHER,PEK,PEK
EPHA2,317,278,KEA3,0.05142857142857143,1,EPHA2,TK,EPH,NA
EPHA3,72.5,60,KEA3,0.7914285714285715,4,EPHA3,TK,EPH,NA
EPHA4,324,283,KEA3,0.037142857142857144,1,EPHA4,TK,EPH,NA
EPHA8,334,291,KEA3,0.014285714285714285,1,EPHA8,TK,EPH,NA
EPHB1,320,281,KEA3,0.04285714285714286,1,EPHB1,TK,EPH,NA
EPHB2,282,249,KEA3,0.13428571428571429,1,EPHB2,TK,EPH,NA
EPHB3,167,152,KEA3,0.46285714285714286,2,EPHB3,TK,EPH,NA
ERBB2,144,131,KEA3,0.5428571428571428,3,ERBB2,TK,EGFR,NA
ERBB4,316,277,KEA3,0.054285714285714284,1,ERBB4,TK,EGFR,NA
FASTK,211,192,KEA3,0.31142857142857144,2,FASTK,ATYPICAL,FAST,NA
FER,59,40,KEA3,0.8657142857142858,4,FER,TK,FER,NA
FES,248,223,KEA3,0.20857142857142857,1,FES,TK,FER,NA
FGFR1,116.33333333333333,111,KEA3,0.6,3,FGFR1,TK,FGFR,NA
FGFR2,98,88,KEA3,0.6828571428571428,3,FGFR2,TK,FGFR,NA
FGFR3,163,147,KEA3,0.4828571428571429,2,FGFR3,TK,FGFR,NA
FGFR4,63,48,KEA3,0.8342857142857143,4,FGFR4,TK,FGFR,NA
FGR,35.5,18,KEA3,0.9457142857142857,4,FGR,TK,SRC,SRCA
FLT1,300,264,KEA3,0.09142857142857143,1,FLT1,TK,VEGFR,NA
FLT3,189,175,KEA3,0.37142857142857144,2,FLT3,TK,PDGFR,NA
FLT4,244,220,KEA3,0.21714285714285714,1,FLT4,TK,VEGFR,NA
FRK,163.5,149,KEA3,0.4742857142857143,2,FRK,TK,SRC,FRK
FYN,57,36,KEA3,0.88,4,FYN,TK,SRC,SRCA
GRK1,329,287,KEA3,0.025714285714285714,1,GRK1,AGC,GRK,GRK
GRK2,64.33333333333333,49,KEA3,0.8314285714285714,4,GRK2,AGC,GRK,BARK
GRK3,224.5,200,KEA3,0.28285714285714286,2,GRK3,AGC,GRK,BARK
GRK5,101.66666666666667,95,KEA3,0.66,3,GRK5,AGC,GRK,GRK
GRK6,179.66666666666666,166,KEA3,0.4057142857142857,2,GRK6,AGC,GRK,GRK
GSK3A,72,58,KEA3,0.7971428571428572,4,GSK3A,CMGC,GSK,NA
GSK3B,34.333333333333336,16,KEA3,0.9514285714285714,4,GSK3B,CMGC,GSK,NA
HASPIN,221,198,KEA3,0.2885714285714286,2,HASPIN,OTHER,HASPIN,NA
HCK,98.66666666666667,90,KEA3,0.6771428571428572,3,HCK,TK,SRC,SRCB
HIPK1,80,67,KEA3,0.7628571428571429,4,HIPK1,CMGC,DYRK,HIPK
HIPK2,117,112,KEA3,0.5971428571428572,3,HIPK2,CMGC,DYRK,HIPK
HIPK3,283,250,KEA3,0.13142857142857142,1,HIPK3,CMGC,DYRK,HIPK
HIPK4,63,48,KEA3,0.8342857142857143,4,HIPK4,CMGC,DYRK,HIPK
ICK,268,237,KEA3,0.16857142857142857,1,CILK1,CMGC,RCK,NA
IGF1R,160,145,KEA3,0.49142857142857144,2,IGF1R,TK,INSR,NA
IKBKB,103.66666666666667,98,KEA3,0.6485714285714286,3,IKBKB,OTHER,IKK,NA
IKBKE,18.666666666666668,8,KEA3,0.98,4,IKBKE,OTHER,IKK,NA
ILK,96,84,KEA3,0.7028571428571428,3,ILK,TKL,MLK,ILK
INSR,120.33333333333333,114,KEA3,0.5914285714285714,3,INSR,TK,INSR,NA
IRAK1,185.5,173,KEA3,0.37714285714285717,2,IRAK1,TKL,IRAK,NA
IRAK3,241,216,KEA3,0.22857142857142856,1,IRAK3,TKL,IRAK,NA
IRAK4,281,248,KEA3,0.13714285714285715,1,IRAK4,TKL,IRAK,NA
ITK,137.33333333333334,127,KEA3,0.5542857142857143,3,ITK,TK,TEC,NA
JAK1,163.5,149,KEA3,0.4742857142857143,2,JAK1,TK,JAKA,NA
JAK2,65.33333333333333,50,KEA3,0.8285714285714286,4,JAK2,TK,JAKA,NA
JAK3,161,146,KEA3,0.4857142857142857,2,JAK3,TK,JAKA,NA
KDR,294,258,KEA3,0.10857142857142857,1,KDR,TK,VEGFR,NA
KIT,182,168,KEA3,0.39714285714285713,2,KIT,TK,PDGFR,NA
KSR1,247,222,KEA3,0.21142857142857144,1,KSR1,TKL,RAF,KSR
KSR2,271,240,KEA3,0.16,1,KSR2,TKL,RAF,KSR
LATS1,175.66666666666666,161,KEA3,0.4228571428571429,2,LATS1,AGC,NDR,NA
LATS2,124.5,116,KEA3,0.5857142857142857,3,LATS2,AGC,NDR,NA
LCK,18,7,KEA3,0.9828571428571429,4,LCK,TK,SRC,SRCB
LIMK1,269,238,KEA3,0.1657142857142857,1,LIMK1,TKL,LISK,LIMK
LIMK2,179,165,KEA3,0.4085714285714286,2,LIMK2,TKL,LISK,LIMK
LRRK2,125.5,117,KEA3,0.5828571428571429,3,LRRK2,TKL,LRRK,NA
LYN,68.33333333333333,54,KEA3,0.8142857142857143,4,LYN,TK,SRC,SRCB
MAK,235,209,KEA3,0.25142857142857145,2,MAK,CMGC,RCK,NA
MAP2K1,155,141,KEA3,0.5057142857142857,3,MAP2K1,STE,STE7,MEK1
MAP2K2,205.5,188,KEA3,0.32857142857142857,2,MAP2K2,STE,STE7,MEK1
MAP2K3,213,194,KEA3,0.3057142857142857,2,MAP2K3,STE,STE7,MEK3
MAP2K4,99.33333333333333,91,KEA3,0.6714285714285714,3,MAP2K4,STE,STE7,MEK4
MAP2K6,176.33333333333334,162,KEA3,0.42,2,MAP2K6,STE,STE7,MEK3
MAP2K7,75,61,KEA3,0.7828571428571428,4,MAP2K7,STE,STE7,MEK7
MAP3K1,224,199,KEA3,0.2857142857142857,2,MAP3K1,STE,STE11,MEKK1
MAP3K10,249,224,KEA3,0.2057142857142857,1,MAP3K10,TKL,MLK,MLK
MAP3K11,182,168,KEA3,0.39714285714285713,2,MAP3K11,TKL,MLK,MLK
MAP3K13,237.5,213,KEA3,0.24,1,MAP3K13,TKL,MLK,LZK
MAP3K14,156,143,KEA3,0.49714285714285716,2,MAP3K14,STE,STE-UNIQUE,NA
MAP3K20,265,235,KEA3,0.1742857142857143,1,MAP3K20,TKL,MLK,ZAK
MAP3K3,277,245,KEA3,0.1457142857142857,1,MAP3K3,STE,STE11,MEKK2
MAP3K4,297,261,KEA3,0.1,1,MAP3K4,STE,STE11,MEKK4
MAP3K5,142.33333333333334,130,KEA3,0.5457142857142857,3,MAP3K5,STE,STE11,ASK
MAP3K6,231,206,KEA3,0.26,2,MAP3K6,STE,STE11,ASK
MAP3K7,62,46,KEA3,0.8457142857142858,4,MAP3K7,TKL,MLK,TAK1
MAP3K8,152,139,KEA3,0.5114285714285715,3,MAP3K8,STE,STE-UNIQUE,NA
MAP4K1,238,214,KEA3,0.23714285714285716,1,MAP4K1,STE,STE20,KHS
MAP4K2,166,150,KEA3,0.4685714285714286,2,MAP4K2,STE,STE20,KHS
MAP4K3,288,254,KEA3,0.12,1,MAP4K3,STE,STE20,KHS
MAP4K4,304,267,KEA3,0.08285714285714285,1,MAP4K4,STE,STE20,MSN
MAP4K5,176.5,163,KEA3,0.41714285714285715,2,MAP4K5,STE,STE20,KHS
MAPK1,42.333333333333336,23,KEA3,0.9314285714285714,4,MAPK1,CMGC,MAPK,ERK1
MAPK10,99.33333333333333,91,KEA3,0.6714285714285714,3,MAPK10,CMGC,MAPK,JNK
MAPK11,82.33333333333333,69,KEA3,0.7571428571428571,4,MAPK11,CMGC,MAPK,P38
MAPK12,103.66666666666667,98,KEA3,0.6485714285714286,3,MAPK12,CMGC,MAPK,P38
MAPK13,173.33333333333334,158,KEA3,0.43714285714285717,2,MAPK13,CMGC,MAPK,P38
MAPK14,32.333333333333336,15,KEA3,0.9571428571428572,4,MAPK14,CMGC,MAPK,P38
MAPK15,175.5,160,KEA3,0.4257142857142857,2,MAPK15,CMGC,MAPK,ERK7
MAPK3,38,19,KEA3,0.9428571428571428,4,MAPK3,CMGC,MAPK,ERK1
MAPK6,217,197,KEA3,0.29428571428571426,2,MAPK6,CMGC,MAPK,ERK3
MAPK7,89.33333333333333,80,KEA3,0.7171428571428572,3,MAPK7,CMGC,MAPK,ERK5
MAPK8,47,26,KEA3,0.9228571428571428,4,MAPK8,CMGC,MAPK,JNK
MAPK9,35.333333333333336,17,KEA3,0.9485714285714286,4,MAPK9,CMGC,MAPK,JNK
MAPKAPK2,79,66,KEA3,0.7657142857142857,4,MAPKAPK2,CAMK,MAPKAPK,MAPKAPK
MAPKAPK3,291,255,KEA3,0.11714285714285715,1,MAPKAPK3,CAMK,MAPKAPK,MAPKAPK
MAPKAPK5,97.66666666666667,87,KEA3,0.6914285714285714,3,MAPKAPK5,CAMK,MAPKAPK,MAPKAPK
MARK2,108.33333333333333,103,KEA3,0.6257142857142857,3,MARK2,CAMK,CAMKL,MARK
MARK3,199,184,KEA3,0.34285714285714286,2,MARK3,CAMK,CAMKL,MARK
MARK4,332,289,KEA3,0.02,1,MARK4,CAMK,CAMKL,MARK
MAST1,235.5,210,KEA3,0.24857142857142858,1,MAST1,AGC,MAST,MAST
MAST2,310,272,KEA3,0.06857142857142857,1,MAST2,AGC,MAST,MAST
MATK,204,187,KEA3,0.3314285714285714,2,MATK,TK,CSK,NA
MELK,298,262,KEA3,0.09714285714285714,1,MELK,CAMK,CAMKL,MELK
MERTK,150,137,KEA3,0.52,3,MERTK,TK,AXL,NA
MET,118.66666666666667,113,KEA3,0.5942857142857143,3,MET,TK,MET,NA
MKNK1,172.66666666666666,156,KEA3,0.44857142857142857,2,MKNK1,CAMK,MAPKAPK,MNK
MKNK2,203.5,186,KEA3,0.33714285714285713,2,MKNK2,CAMK,MAPKAPK,MNK
MOK,227,203,KEA3,0.2714285714285714,2,MOK,CMGC,RCK,NA
MOS,295,259,KEA3,0.10571428571428572,1,MOS,OTHER,MOS,NA
MST1R,259,231,KEA3,0.18571428571428572,1,MST1R,TK,MET,NA
MTOR,72.33333333333333,59,KEA3,0.7942857142857143,4,MTOR,ATYPICAL,PIKK,FRAP
MYLK2,211.5,193,KEA3,0.30857142857142855,2,MYLK2,CAMK,MLCK,NA
MYO3A,252,227,KEA3,0.19714285714285715,1,MYO3A,STE,STE20,NINAC
NEK10,274,243,KEA3,0.15142857142857144,1,NEK10,OTHER,NEK,NEK10
NEK11,309,271,KEA3,0.07142857142857142,1,NEK11,OTHER,NEK,NEK11
NEK2,75,61,KEA3,0.7828571428571428,4,NEK2,OTHER,NEK,NEK2
NEK3,103.5,97,KEA3,0.6542857142857142,3,NEK3,OTHER,NEK,NEK1
NEK4,150.5,138,KEA3,0.5142857142857142,3,NEK4,OTHER,NEK,NEK4
NEK6,104,99,KEA3,0.64,3,NEK6,OTHER,NEK,NEK6
NEK8,201.5,185,KEA3,0.34,2,NEK8,OTHER,NEK,NEK8
NEK9,78.5,65,KEA3,0.7685714285714286,4,NEK9,OTHER,NEK,NEK8
NIM1K,250,225,KEA3,0.20285714285714285,1,NIM1K,CAMK,CAMKL,NIM1
NLK,168.66666666666666,154,KEA3,0.4542857142857143,2,NLK,CMGC,MAPK,NMO
NPR2,98,88,KEA3,0.6828571428571428,3,NPR2,RGC,RGC,NA
NRBP2,227,203,KEA3,0.2714285714285714,2,NRBP2,OTHER,NRBP,NA
NTRK1,161,146,KEA3,0.4857142857142857,2,NTRK1,TK,TRK,NA
NTRK2,306,269,KEA3,0.07714285714285714,1,NTRK2,TK,TRK,NA
NTRK3,226,202,KEA3,0.27714285714285714,2,NTRK3,TK,TRK,NA
NUAK1,149,135,KEA3,0.5257142857142857,3,NUAK1,CAMK,CAMKL,NUAK
NUAK2,285,251,KEA3,0.12857142857142856,1,NUAK2,CAMK,CAMKL,NUAK
OXSR1,273,242,KEA3,0.15428571428571428,1,OXSR1,STE,STE20,FRAY
PAK1,27,14,KEA3,0.96,4,PAK1,STE,STE20,PAKA
PAK2,137,126,KEA3,0.5571428571428572,3,PAK2,STE,STE20,PAKA
PAK3,242,217,KEA3,0.2257142857142857,1,PAK3,STE,STE20,PAKA
PAK4,59.666666666666664,42,KEA3,0.86,4,PAK4,STE,STE20,PAKB
PAK5,326,285,KEA3,0.03142857142857143,1,PAK5,STE,STE20,PAKB
PAK6,102,96,KEA3,0.6571428571428571,3,PAK6,STE,STE20,PAKB
PASK,287,253,KEA3,0.12285714285714286,1,PASK,CAMK,CAMKL,PASK
PBK,174,159,KEA3,0.42857142857142855,2,PBK,OTHER,TOPK,NA
PDGFRA,178,164,KEA3,0.4114285714285714,2,PDGFRA,TK,PDGFR,NA
PDGFRB,134.66666666666666,123,KEA3,0.5657142857142857,3,PDGFRB,TK,PDGFR,NA
PDIK1L,293,257,KEA3,0.11142857142857143,1,PDIK1L,OTHER,NKF4,NA
PDK1,127,118,KEA3,0.58,3,PDK1,ATYPICAL,PDHK,PDHK
PDPK1,60.5,44,KEA3,0.8542857142857143,4,PDPK1,AGC,PDK1,NA
PIK3CA,195,179,KEA3,0.36,2,PIK3CA,NA,NA,NA
PIK3CB,336,293,KEA3,0.008571428571428572,1,PIK3CB,NA,NA,NA
PIK3CG,305,268,KEA3,0.08,1,PIK3CG,NA,NA,NA
PIK3R4,243,218,KEA3,0.22285714285714286,1,PIK3R4,OTHER,VPS15,NA
PIM1,62.333333333333336,47,KEA3,0.8428571428571429,4,PIM1,CAMK,PIM,NA
PIM2,149,135,KEA3,0.5257142857142857,3,PIM2,CAMK,PIM,NA
PINK1,147,133,KEA3,0.5371428571428571,3,PINK1,OTHER,NKF2,NA
PKMYT1,272,241,KEA3,0.15714285714285714,1,PKMYT1,OTHER,WEE,NA
PKN1,105.33333333333333,100,KEA3,0.6371428571428571,3,PKN1,AGC,PKN,NA
PLK1,54,32,KEA3,0.8942857142857142,4,PLK1,OTHER,PLK,PLK1
PLK2,146.5,132,KEA3,0.54,3,PLK2,OTHER,PLK,PLK2
PLK3,98,88,KEA3,0.6828571428571428,3,PLK3,OTHER,PLK,PLK2
PLK4,122,115,KEA3,0.5885714285714285,3,PLK4,OTHER,PLK,SAK
PNCK,173,157,KEA3,0.44,2,PNCK,CAMK,CAMK1,NA
PRKAA1,12.333333333333334,5,KEA3,0.9885714285714285,4,PRKAA1,CAMK,CAMKL,AMPK
PRKAA2,45,24,KEA3,0.9285714285714286,4,PRKAA2,CAMK,CAMKL,AMPK
PRKACA,22.666666666666668,11,KEA3,0.9714285714285714,4,PRKACA,AGC,PKA,NA
PRKACB,243.5,219,KEA3,0.22,1,PRKACB,AGC,PKA,NA
PRKCA,48,27,KEA3,0.9171428571428571,4,PRKCA,AGC,PKC,ALPHA
PRKCB,70.33333333333333,57,KEA3,0.8028571428571428,4,PRKCB,AGC,PKC,ALPHA
PRKCD,55.333333333333336,33,KEA3,0.8914285714285715,4,PRKCD,AGC,PKC,DELTA
PRKCE,84.66666666666667,74,KEA3,0.7371428571428571,3,PRKCE,AGC,PKC,ETA
PRKCG,110.66666666666667,105,KEA3,0.62,3,PRKCG,AGC,PKC,ALPHA
PRKCH,97,86,KEA3,0.6942857142857143,3,PRKCH,AGC,PKC,ETA
PRKCI,67,52,KEA3,0.82,4,PRKCI,AGC,PKC,IOTA
PRKCQ,89,79,KEA3,0.72,3,PRKCQ,AGC,PKC,DELTA
PRKCZ,39.333333333333336,21,KEA3,0.9371428571428572,4,PRKCZ,AGC,PKC,IOTA
PRKD1,48.666666666666664,28,KEA3,0.9142857142857143,4,PRKD1,CAMK,PKD,NA
PRKD2,149.33333333333334,136,KEA3,0.5228571428571429,3,PRKD2,CAMK,PKD,NA
PRKD3,237,212,KEA3,0.24285714285714285,1,PRKD3,CAMK,PKD,NA
PRKDC,67.33333333333333,53,KEA3,0.8171428571428572,4,PRKDC,ATYPICAL,PIKK,DNAPK
PRKG1,7.666666666666667,2,KEA3,0.9971428571428571,4,PRKG1,AGC,PKG,NA
PRKG2,228,204,KEA3,0.26571428571428574,2,PRKG2,AGC,PKG,NA
PRKX,258,230,KEA3,0.18857142857142858,1,PRKX,AGC,PKA,NA
PRKY,139,128,KEA3,0.5514285714285714,3,PRKY,AGC,PKA,NA
PRPF4B,178,164,KEA3,0.4114285714285714,2,PRPF4B,CMGC,DYRK,PRP4
PTK2,69,55,KEA3,0.8114285714285714,4,PTK2,TK,FAK,NA
PTK2B,50,29,KEA3,0.9085714285714286,4,PTK2B,TK,FAK,NA
PTK6,107,101,KEA3,0.6314285714285715,3,PTK6,TK,SRC,SRM
PXK,77.5,62,KEA3,0.78,4,PXK,OTHER,SLOB,NA
RAF1,85.66666666666667,75,KEA3,0.7342857142857143,3,RAF1,TKL,RAF,RAF
RET,104,99,KEA3,0.64,3,RET,TK,RET,NA
RIOK1,275,244,KEA3,0.14857142857142858,1,RIOK1,ATYPICAL,RIO,RIO1
RIPK1,256,229,KEA3,0.19142857142857142,1,RIPK1,TKL,RIPK,NA
RIPK2,181,167,KEA3,0.40285714285714286,2,RIPK2,TKL,RIPK,NA
RIPK3,148.5,134,KEA3,0.5342857142857143,3,RIPK3,TKL,RIPK,NA
ROCK1,96,84,KEA3,0.7028571428571428,3,ROCK1,AGC,DMPK,ROCK
ROCK2,163.33333333333334,148,KEA3,0.48,2,ROCK2,AGC,DMPK,ROCK
RPS6KA1,6,1,KEA3,1,4,RPS6KA1,AGC,RSK,RSK
RPS6KA2,63,48,KEA3,0.8342857142857143,4,RPS6KA2,AGC,RSK,RSK
RPS6KA3,8.333333333333334,3,KEA3,0.9942857142857143,4,RPS6KA3,AGC,RSK,RSK
RPS6KA4,112,108,KEA3,0.6085714285714285,3,RPS6KA4,AGC,RSK,MSK
RPS6KA5,57.333333333333336,37,KEA3,0.8771428571428571,4,RPS6KA5,AGC,RSK,MSK
RPS6KB1,10.333333333333334,4,KEA3,0.9914285714285714,4,RPS6KB1,AGC,RSK,P70
RPS6KB2,173,157,KEA3,0.44,2,RPS6KB2,AGC,RSK,P70
RPS6KL1,308,270,KEA3,0.07428571428571429,1,RPS6KL1,AGC,RSKL,NA
SCYL1,325,284,KEA3,0.03428571428571429,1,SCYL1,OTHER,SCY1,NA
SCYL2,111.5,107,KEA3,0.6142857142857143,3,SCYL2,OTHER,SCY1,NA
SCYL3,225,201,KEA3,0.28,2,SCYL3,OTHER,SCY1,NA
SGK1,101,94,KEA3,0.6628571428571428,3,SGK1,AGC,SGK,NA
SGK2,278,246,KEA3,0.14285714285714285,1,SGK2,AGC,SGK,NA
SGK3,261,233,KEA3,0.18,1,SGK3,AGC,SGK,NA
SIK1,114.5,110,KEA3,0.6028571428571429,3,SIK1,CAMK,CAMKL,QIK
SIK2,301,265,KEA3,0.08857142857142856,1,SIK2,CAMK,CAMKL,QIK
SMG1,328,286,KEA3,0.02857142857142857,1,SMG1,ATYPICAL,PIKK,SMG1
SNRK,209.5,191,KEA3,0.32,2,SNRK,CAMK,CAMKL,SNRK
SRC,23,12,KEA3,0.9685714285714285,4,SRC,TK,SRC,SRCA
SRMS,318,279,KEA3,0.04857142857142857,1,SRMS,TK,SRC,SRM
SRPK1,129.5,120,KEA3,0.5742857142857143,3,SRPK1,CMGC,SRPK,NA
