Kinase,Score,Rank,Method,Perc,Qrt,hgnc_symbol,group,KinaseFamily,subfamily
DDR2,176,168,KEA3,0.43142857142857144,2,DDR2,TK,DDR,NA
DMPK,229,216,KEA3,0.26285714285714284,2,DMPK,AGC,DMPK,GEK
DYRK1A,122.66666666666667,107,KEA3,0.6285714285714286,3,DYRK1A,CMGC,DYRK,DYRK1
DYRK1B,99.33333333333333,89,KEA3,0.6914285714285714,3,DYRK1B,CMGC,DYRK,DYRK1
DYRK2,46.666666666666664,37,KEA3,0.8742857142857143,4,DYRK2,CMGC,DYRK,DYRK2
DYRK3,171.5,161,KEA3,0.45714285714285713,2,DYRK3,CMGC,DYRK,DYRK2
DYRK4,24.5,13,KEA3,0.9542857142857143,4,DYRK4,CMGC,DYRK,DYRK2
EEF2K,197.5,192,KEA3,0.3514285714285714,2,EEF2K,ATYPICAL,ALPHA,EEF2K
EGFR,70,59,KEA3,0.7942857142857143,4,EGFR,TK,EGFR,NA
EIF2AK1,311,284,KEA3,0.06571428571428571,1,EIF2AK1,OTHER,PEK,HRI
EIF2AK2,146,138,KEA3,0.5342857142857143,3,EIF2AK2,OTHER,PEK,PKR
EIF2AK3,335,303,KEA3,0.011428571428571429,1,EIF2AK3,OTHER,PEK,PEK
EPHA2,317,289,KEA3,0.05142857142857143,1,EPHA2,TK,EPH,NA
EPHA3,121,104,KEA3,0.6371428571428571,3,EPHA3,TK,EPH,NA
EPHA4,324,294,KEA3,0.037142857142857144,1,EPHA4,TK,EPH,NA
EPHA8,334,302,KEA3,0.014285714285714285,1,EPHA8,TK,EPH,NA
EPHB1,320,292,KEA3,0.04285714285714286,1,EPHB1,TK,EPH,NA
EPHB2,282,260,KEA3,0.13428571428571429,1,EPHB2,TK,EPH,NA
EPHB3,167,158,KEA3,0.4685714285714286,2,EPHB3,TK,EPH,NA
ERBB2,143.5,133,KEA3,0.5514285714285714,3,ERBB2,TK,EGFR,NA
ERBB4,316,288,KEA3,0.054285714285714284,1,ERBB4,TK,EGFR,NA
FASTK,211,203,KEA3,0.31142857142857144,2,FASTK,ATYPICAL,FAST,NA
FER,131,119,KEA3,0.5914285714285714,3,FER,TK,FER,NA
FES,248,234,KEA3,0.20857142857142857,1,FES,TK,FER,NA
FGFR1,108.66666666666667,96,KEA3,0.6657142857142857,3,FGFR1,TK,FGFR,NA
FGFR2,43.5,35,KEA3,0.88,4,FGFR2,TK,FGFR,NA
FGFR3,163.5,156,KEA3,0.4742857142857143,2,FGFR3,TK,FGFR,NA
FGFR4,73,62,KEA3,0.7857142857142857,4,FGFR4,TK,FGFR,NA
FGR,59,48,KEA3,0.8342857142857143,4,FGR,TK,SRC,SRCA
FLT1,300,275,KEA3,0.09142857142857143,1,FLT1,TK,VEGFR,NA
FLT3,189,184,KEA3,0.37714285714285717,2,FLT3,TK,PDGFR,NA
FLT4,244,231,KEA3,0.21714285714285714,1,FLT4,TK,VEGFR,NA
FRK,67,56,KEA3,0.8028571428571428,4,FRK,TK,SRC,FRK
FYN,33,25,KEA3,0.9114285714285715,4,FYN,TK,SRC,SRCA
GRK1,329,298,KEA3,0.025714285714285714,1,GRK1,AGC,GRK,GRK
GRK2,84.66666666666667,75,KEA3,0.7428571428571429,3,GRK2,AGC,GRK,BARK
GRK3,224.5,211,KEA3,0.28285714285714286,2,GRK3,AGC,GRK,BARK
GRK5,127.33333333333333,114,KEA3,0.6057142857142858,3,GRK5,AGC,GRK,GRK
GRK6,180,174,KEA3,0.4114285714285714,2,GRK6,AGC,GRK,GRK
GSK3A,80.33333333333333,71,KEA3,0.7542857142857143,4,GSK3A,CMGC,GSK,NA
GSK3B,19,4,KEA3,0.9885714285714285,4,GSK3B,CMGC,GSK,NA
HASPIN,221,209,KEA3,0.2885714285714286,2,HASPIN,OTHER,HASPIN,NA
HCK,126,112,KEA3,0.6114285714285714,3,HCK,TK,SRC,SRCB
HIPK1,125.5,111,KEA3,0.6171428571428571,3,HIPK1,CMGC,DYRK,HIPK
HIPK2,106.66666666666667,94,KEA3,0.6771428571428572,3,HIPK2,CMGC,DYRK,HIPK
HIPK3,283,261,KEA3,0.13142857142857142,1,HIPK3,CMGC,DYRK,HIPK
HIPK4,142.5,131,KEA3,0.5571428571428572,3,HIPK4,CMGC,DYRK,HIPK
ICK,268,248,KEA3,0.16857142857142857,1,CILK1,CMGC,RCK,NA
IGF1R,157.33333333333334,150,KEA3,0.4942857142857143,2,IGF1R,TK,INSR,NA
IKBKB,92.66666666666667,85,KEA3,0.7057142857142857,3,IKBKB,OTHER,IKK,NA
IKBKE,121.33333333333333,105,KEA3,0.6342857142857142,3,IKBKE,OTHER,IKK,NA
ILK,139.66666666666666,128,KEA3,0.5657142857142857,3,ILK,TKL,MLK,ILK
INSR,108.66666666666667,96,KEA3,0.6657142857142857,3,INSR,TK,INSR,NA
IRAK1,184.5,181,KEA3,0.38571428571428573,2,IRAK1,TKL,IRAK,NA
IRAK3,241,227,KEA3,0.22857142857142856,1,IRAK3,TKL,IRAK,NA
IRAK4,281,259,KEA3,0.13714285714285715,1,IRAK4,TKL,IRAK,NA
ITK,136,124,KEA3,0.5771428571428572,3,ITK,TK,TEC,NA
JAK1,163.5,156,KEA3,0.4742857142857143,2,JAK1,TK,JAKA,NA
JAK2,43,34,KEA3,0.8828571428571429,4,JAK2,TK,JAKA,NA
JAK3,160.66666666666666,153,KEA3,0.4857142857142857,2,JAK3,TK,JAKA,NA
KDR,294,269,KEA3,0.10857142857142857,1,KDR,TK,VEGFR,NA
KIT,184,180,KEA3,0.3914285714285714,2,KIT,TK,PDGFR,NA
KSR1,247,233,KEA3,0.21142857142857144,1,KSR1,TKL,RAF,KSR
KSR2,271,251,KEA3,0.16,1,KSR2,TKL,RAF,KSR
LATS1,175,167,KEA3,0.4342857142857143,2,LATS1,AGC,NDR,NA
LATS2,121,104,KEA3,0.6371428571428571,3,LATS2,AGC,NDR,NA
LCK,37,29,KEA3,0.9,4,LCK,TK,SRC,SRCB
LIMK1,269,249,KEA3,0.1657142857142857,1,LIMK1,TKL,LISK,LIMK
LIMK2,179.5,173,KEA3,0.41714285714285715,2,LIMK2,TKL,LISK,LIMK
LRRK2,124.5,109,KEA3,0.6228571428571429,3,LRRK2,TKL,LRRK,NA
LYN,33,25,KEA3,0.9114285714285715,4,LYN,TK,SRC,SRCB
MAK,235,220,KEA3,0.25142857142857145,2,MAK,CMGC,RCK,NA
MAP2K1,154.33333333333334,146,KEA3,0.5057142857142857,3,MAP2K1,STE,STE7,MEK1
MAP2K2,205,199,KEA3,0.3314285714285714,2,MAP2K2,STE,STE7,MEK1
MAP2K3,213,205,KEA3,0.3057142857142857,2,MAP2K3,STE,STE7,MEK3
MAP2K4,136.66666666666666,125,KEA3,0.5742857142857143,3,MAP2K4,STE,STE7,MEK4
MAP2K6,176.66666666666666,170,KEA3,0.4257142857142857,2,MAP2K6,STE,STE7,MEK3
MAP2K7,127.5,115,KEA3,0.6028571428571429,3,MAP2K7,STE,STE7,MEK7
MAP3K1,224,210,KEA3,0.2857142857142857,2,MAP3K1,STE,STE11,MEKK1
MAP3K10,249,235,KEA3,0.2057142857142857,1,MAP3K10,TKL,MLK,MLK
MAP3K11,182,177,KEA3,0.4,2,MAP3K11,TKL,MLK,MLK
MAP3K13,237.5,224,KEA3,0.24,1,MAP3K13,TKL,MLK,LZK
MAP3K14,156.33333333333334,148,KEA3,0.5,3,MAP3K14,STE,STE-UNIQUE,NA
MAP3K20,265,246,KEA3,0.1742857142857143,1,MAP3K20,TKL,MLK,ZAK
MAP3K3,277,256,KEA3,0.1457142857142857,1,MAP3K3,STE,STE11,MEKK2
MAP3K4,297,272,KEA3,0.1,1,MAP3K4,STE,STE11,MEKK4
MAP3K5,141.33333333333334,129,KEA3,0.5628571428571428,3,MAP3K5,STE,STE11,ASK
MAP3K6,231,217,KEA3,0.26,2,MAP3K6,STE,STE11,ASK
MAP3K7,55,45,KEA3,0.8457142857142858,4,MAP3K7,TKL,MLK,TAK1
MAP3K8,150,143,KEA3,0.5142857142857142,3,MAP3K8,STE,STE-UNIQUE,NA
MAP4K1,238,225,KEA3,0.23714285714285716,1,MAP4K1,STE,STE20,KHS
MAP4K2,73.5,63,KEA3,0.7828571428571428,4,MAP4K2,STE,STE20,KHS
MAP4K3,288,265,KEA3,0.12,1,MAP4K3,STE,STE20,KHS
MAP4K4,304,278,KEA3,0.08285714285714285,1,MAP4K4,STE,STE20,MSN
MAP4K5,177,171,KEA3,0.4228571428571429,2,MAP4K5,STE,STE20,KHS
MAPK1,9.666666666666666,3,KEA3,0.9942857142857143,4,MAPK1,CMGC,MAPK,ERK1
MAPK10,92.66666666666667,85,KEA3,0.7057142857142857,3,MAPK10,CMGC,MAPK,JNK
MAPK11,96.33333333333333,87,KEA3,0.6971428571428572,3,MAPK11,CMGC,MAPK,P38
MAPK12,149.66666666666666,142,KEA3,0.5228571428571429,3,MAPK12,CMGC,MAPK,P38
MAPK13,173,165,KEA3,0.44,2,MAPK13,CMGC,MAPK,P38
MAPK14,28,19,KEA3,0.9342857142857143,4,MAPK14,CMGC,MAPK,P38
MAPK15,171.5,161,KEA3,0.45714285714285713,2,MAPK15,CMGC,MAPK,ERK7
MAPK3,21.666666666666668,8,KEA3,0.9742857142857143,4,MAPK3,CMGC,MAPK,ERK1
MAPK6,217,208,KEA3,0.29428571428571426,2,MAPK6,CMGC,MAPK,ERK3
MAPK7,109.66666666666667,97,KEA3,0.6628571428571428,3,MAPK7,CMGC,MAPK,ERK5
MAPK8,26,15,KEA3,0.9457142857142857,4,MAPK8,CMGC,MAPK,JNK
MAPK9,36.666666666666664,28,KEA3,0.9028571428571428,4,MAPK9,CMGC,MAPK,JNK
MAPKAPK2,62.333333333333336,50,KEA3,0.8257142857142857,4,MAPKAPK2,CAMK,MAPKAPK,MAPKAPK
MAPKAPK3,291,266,KEA3,0.11714285714285715,1,MAPKAPK3,CAMK,MAPKAPK,MAPKAPK
MAPKAPK5,75,65,KEA3,0.7742857142857142,4,MAPKAPK5,CAMK,MAPKAPK,MAPKAPK
MARK2,103.33333333333333,93,KEA3,0.68,3,MARK2,CAMK,CAMKL,MARK
MARK3,199,194,KEA3,0.3457142857142857,2,MARK3,CAMK,CAMKL,MARK
MARK4,332,300,KEA3,0.02,1,MARK4,CAMK,CAMKL,MARK
MAST1,235.5,221,KEA3,0.24857142857142858,1,MAST1,AGC,MAST,MAST
MAST2,310,283,KEA3,0.06857142857142857,1,MAST2,AGC,MAST,MAST
MATK,204,198,KEA3,0.3342857142857143,2,MATK,TK,CSK,NA
MELK,298,273,KEA3,0.09714285714285714,1,MELK,CAMK,CAMKL,MELK
MERTK,150,143,KEA3,0.5142857142857142,3,MERTK,TK,AXL,NA
MET,149,141,KEA3,0.5257142857142857,3,MET,TK,MET,NA
MKNK1,172.33333333333334,163,KEA3,0.4514285714285714,2,MKNK1,CAMK,MAPKAPK,MNK
MKNK2,203,196,KEA3,0.34,2,MKNK2,CAMK,MAPKAPK,MNK
MOK,227,214,KEA3,0.2714285714285714,2,MOK,CMGC,RCK,NA
MOS,295,270,KEA3,0.10571428571428572,1,MOS,OTHER,MOS,NA
MST1R,259,242,KEA3,0.18571428571428572,1,MST1R,TK,MET,NA
MTOR,64,53,KEA3,0.8171428571428572,4,MTOR,ATYPICAL,PIKK,FRAP
MYLK2,211.5,204,KEA3,0.30857142857142855,2,MYLK2,CAMK,MLCK,NA
MYO3A,252,238,KEA3,0.19714285714285715,1,MYO3A,STE,STE20,NINAC
NEK10,274,254,KEA3,0.15142857142857144,1,NEK10,OTHER,NEK,NEK10
NEK11,309,282,KEA3,0.07142857142857142,1,NEK11,OTHER,NEK,NEK11
NEK2,54.666666666666664,44,KEA3,0.8485714285714285,4,NEK2,OTHER,NEK,NEK2
NEK3,93.5,86,KEA3,0.7028571428571428,3,NEK3,OTHER,NEK,NEK1
NEK4,148.5,140,KEA3,0.5285714285714286,3,NEK4,OTHER,NEK,NEK4
NEK6,56.333333333333336,47,KEA3,0.8371428571428572,4,NEK6,OTHER,NEK,NEK6
NEK8,201,195,KEA3,0.34285714285714286,2,NEK8,OTHER,NEK,NEK8
NEK9,126,112,KEA3,0.6114285714285714,3,NEK9,OTHER,NEK,NEK8
NIM1K,250,236,KEA3,0.20285714285714285,1,NIM1K,CAMK,CAMKL,NIM1
NLK,168.33333333333334,160,KEA3,0.46285714285714286,2,NLK,CMGC,MAPK,NMO
NPR2,81.5,72,KEA3,0.7514285714285714,4,NPR2,RGC,RGC,NA
NRBP2,227,214,KEA3,0.2714285714285714,2,NRBP2,OTHER,NRBP,NA
NTRK1,159,152,KEA3,0.48857142857142855,2,NTRK1,TK,TRK,NA
NTRK2,306,280,KEA3,0.07714285714285714,1,NTRK2,TK,TRK,NA
NTRK3,226,213,KEA3,0.27714285714285714,2,NTRK3,TK,TRK,NA
NUAK1,145.33333333333334,137,KEA3,0.5371428571428571,3,NUAK1,CAMK,CAMKL,NUAK
NUAK2,285,262,KEA3,0.12857142857142856,1,NUAK2,CAMK,CAMKL,NUAK
OXSR1,273,253,KEA3,0.15428571428571428,1,OXSR1,STE,STE20,FRAY
PAK1,31.333333333333332,23,KEA3,0.92,4,PAK1,STE,STE20,PAKA
PAK2,128,116,KEA3,0.6,3,PAK2,STE,STE20,PAKA
PAK3,242,228,KEA3,0.2257142857142857,1,PAK3,STE,STE20,PAKA
PAK4,88,81,KEA3,0.7228571428571429,3,PAK4,STE,STE20,PAKB
PAK5,326,296,KEA3,0.03142857142857143,1,PAK5,STE,STE20,PAKB
PAK6,157,149,KEA3,0.49714285714285716,2,PAK6,STE,STE20,PAKB
PASK,287,264,KEA3,0.12285714285714286,1,PASK,CAMK,CAMKL,PASK
PBK,173.33333333333334,166,KEA3,0.43714285714285717,2,PBK,OTHER,TOPK,NA
PDGFRA,180,174,KEA3,0.4114285714285714,2,PDGFRA,TK,PDGFR,NA
PDGFRB,128.66666666666666,117,KEA3,0.5971428571428572,3,PDGFRB,TK,PDGFR,NA
PDIK1L,293,268,KEA3,0.11142857142857143,1,PDIK1L,OTHER,NKF4,NA
PDK1,123,108,KEA3,0.6257142857142857,3,PDK1,ATYPICAL,PDHK,PDHK
PDPK1,50,40,KEA3,0.8628571428571429,4,PDPK1,AGC,PDK1,NA
PIK3CA,194,189,KEA3,0.3628571428571429,2,PIK3CA,NA,NA,NA
PIK3CB,336,304,KEA3,0.008571428571428572,1,PIK3CB,NA,NA,NA
PIK3CG,305,279,KEA3,0.08,1,PIK3CG,NA,NA,NA
PIK3R4,243,229,KEA3,0.22285714285714286,1,PIK3R4,OTHER,VPS15,NA
PIM1,64.66666666666667,54,KEA3,0.8114285714285714,4,PIM1,CAMK,PIM,NA
PIM2,144.5,135,KEA3,0.5457142857142857,3,PIM2,CAMK,PIM,NA
PINK1,147,139,KEA3,0.5314285714285715,3,PINK1,OTHER,NKF2,NA
PKMYT1,272,252,KEA3,0.15714285714285714,1,PKMYT1,OTHER,WEE,NA
PKN1,107.66666666666667,95,KEA3,0.6714285714285714,3,PKN1,AGC,PKN,NA
PLK1,24,12,KEA3,0.9571428571428572,4,PLK1,OTHER,PLK,PLK1
PLK2,145,136,KEA3,0.54,3,PLK2,OTHER,PLK,PLK2
PLK3,85.33333333333333,76,KEA3,0.74,3,PLK3,OTHER,PLK,PLK2
PLK4,122,106,KEA3,0.6314285714285715,3,PLK4,OTHER,PLK,SAK
PNCK,172,162,KEA3,0.4542857142857143,2,PNCK,CAMK,CAMK1,NA
PRKAA1,7,1,KEA3,1,4,PRKAA1,CAMK,CAMKL,AMPK
PRKAA2,66.33333333333333,55,KEA3,0.8085714285714286,4,PRKAA2,CAMK,CAMKL,AMPK
PRKACA,8,2,KEA3,0.9971428571428571,4,PRKACA,AGC,PKA,NA
PRKACB,243.5,230,KEA3,0.22,1,PRKACB,AGC,PKA,NA
PRKCA,19.333333333333332,5,KEA3,0.9828571428571429,4,PRKCA,AGC,PKC,ALPHA
PRKCB,53.666666666666664,43,KEA3,0.8514285714285714,4,PRKCB,AGC,PKC,ALPHA
PRKCD,29.666666666666668,21,KEA3,0.9257142857142857,4,PRKCD,AGC,PKC,DELTA
PRKCE,69.66666666666667,58,KEA3,0.7971428571428572,4,PRKCE,AGC,PKC,ETA
PRKCG,100.33333333333333,91,KEA3,0.6857142857142857,3,PRKCG,AGC,PKC,ALPHA
PRKCH,137,126,KEA3,0.5714285714285714,3,PRKCH,AGC,PKC,ETA
PRKCI,67.33333333333333,57,KEA3,0.8,4,PRKCI,AGC,PKC,IOTA
PRKCQ,75.33333333333333,66,KEA3,0.7685714285714286,4,PRKCQ,AGC,PKC,DELTA
PRKCZ,32.666666666666664,24,KEA3,0.9171428571428571,4,PRKCZ,AGC,PKC,IOTA
PRKD1,62.666666666666664,51,KEA3,0.8228571428571428,4,PRKD1,CAMK,PKD,NA
PRKD2,176.33333333333334,169,KEA3,0.42857142857142855,2,PRKD2,CAMK,PKD,NA
PRKD3,237,223,KEA3,0.24285714285714285,1,PRKD3,CAMK,PKD,NA
PRKDC,61.333333333333336,49,KEA3,0.8314285714285714,4,PRKDC,ATYPICAL,PIKK,DNAPK
PRKG1,86.66666666666667,78,KEA3,0.7342857142857143,3,PRKG1,AGC,PKG,NA
PRKG2,228,215,KEA3,0.26571428571428574,2,PRKG2,AGC,PKG,NA
PRKX,258,241,KEA3,0.18857142857142858,1,PRKX,AGC,PKA,NA
PRKY,138,127,KEA3,0.5685714285714286,3,PRKY,AGC,PKA,NA
PRPF4B,177.5,172,KEA3,0.42,2,PRPF4B,CMGC,DYRK,PRP4
PTK2,75,65,KEA3,0.7742857142857142,4,PTK2,TK,FAK,NA
PTK2B,56.333333333333336,47,KEA3,0.8371428571428572,4,PTK2B,TK,FAK,NA
PTK6,71.66666666666667,61,KEA3,0.7885714285714286,4,PTK6,TK,SRC,SRM
PXK,145,136,KEA3,0.54,3,PXK,OTHER,SLOB,NA
RAF1,101.66666666666667,92,KEA3,0.6828571428571428,3,RAF1,TKL,RAF,RAF
RET,92.33333333333333,84,KEA3,0.7142857142857143,3,RET,TK,RET,NA
RIOK1,275,255,KEA3,0.14857142857142858,1,RIOK1,ATYPICAL,RIO,RIO1
RIPK1,256,240,KEA3,0.19142857142857142,1,RIPK1,TKL,RIPK,NA
RIPK2,181.5,176,KEA3,0.4057142857142857,2,RIPK2,TKL,RIPK,NA
RIPK3,143,132,KEA3,0.5542857142857143,3,RIPK3,TKL,RIPK,NA
ROCK1,87.66666666666667,80,KEA3,0.7257142857142858,3,ROCK1,AGC,DMPK,ROCK
ROCK2,161.66666666666666,155,KEA3,0.48,2,ROCK2,AGC,DMPK,ROCK
RPS6KA1,42.333333333333336,33,KEA3,0.8857142857142857,4,RPS6KA1,AGC,RSK,RSK
RPS6KA2,30,22,KEA3,0.9228571428571428,4,RPS6KA2,AGC,RSK,RSK
RPS6KA3,67,56,KEA3,0.8028571428571428,4,RPS6KA3,AGC,RSK,RSK
RPS6KA4,38,30,KEA3,0.8971428571428571,4,RPS6KA4,AGC,RSK,MSK
RPS6KA5,77.33333333333333,69,KEA3,0.76,4,RPS6KA5,AGC,RSK,MSK
RPS6KB1,48,38,KEA3,0.8685714285714285,4,RPS6KB1,AGC,RSK,P70
RPS6KB2,172.66666666666666,164,KEA3,0.44857142857142857,2,RPS6KB2,AGC,RSK,P70
RPS6KL1,308,281,KEA3,0.07428571428571429,1,RPS6KL1,AGC,RSKL,NA
SCYL1,325,295,KEA3,0.03428571428571429,1,SCYL1,OTHER,SCY1,NA
SCYL2,98.5,88,KEA3,0.6942857142857143,3,SCYL2,OTHER,SCY1,NA
SCYL3,225,212,KEA3,0.28,2,SCYL3,OTHER,SCY1,NA
SGK1,90.66666666666667,83,KEA3,0.7171428571428572,3,SGK1,AGC,SGK,NA
SGK2,278,257,KEA3,0.14285714285714285,1,SGK2,AGC,SGK,NA
SGK3,261,244,KEA3,0.18,1,SGK3,AGC,SGK,NA
SIK1,192.5,187,KEA3,0.36857142857142855,2,SIK1,CAMK,CAMKL,QIK
SIK2,301,276,KEA3,0.08857142857142856,1,SIK2,CAMK,CAMKL,QIK
SMG1,328,297,KEA3,0.02857142857142857,1,SMG1,ATYPICAL,PIKK,SMG1
SNRK,209,202,KEA3,0.32,2,SNRK,CAMK,CAMKL,SNRK
SRC,19.666666666666668,6,KEA3,0.98,4,SRC,TK,SRC,SRCA
